method,status,solver_status,solve_time_s,solver_inaccurate,error,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,mainlobe_exclusion_s,label,channel_kind,realization,psl_max_db_request,validation_psl_violation,sensing_model,min_sensing_surrogate,sensing_fraction,s_max,min_unknown_fim,gamma_fim_kernel,c_beta,unknown_fim_representation,s0_epsilon_w,fim_fraction,j_max,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,validation_grid_isl_db,worst_delay_s,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s
water_filling,ok,ok,0.0,False,,293.0924069632172,4396386.104448258,0.9999999999991318,3.357142857140377,1309561.818347257,64415184774.081245,1.6993652383413962e+18,1.6993652383413962e+18,1.6191789759419802e+18,5.884550168720726e-19,0.11498662899087839,-14.599880685829849,-10.025155909558483,0.01848621856890882,2.7493855856404365e-05,59,-55131.61932502234,61375689324.73799,61375689324.68471,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,72,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.00526116900073248,False,,281.2640000782982,4218960.001174472,0.9999999990807207,3.357142854516345,1256711.4906947524,106548749918.264,2.81090929778228e+18,2.81090929778228e+18,2.622689584526702e+18,3.557567655381014e-19,0.08940612890037636,-8.309936757840417,-0.6344644498902987,0.06249999617566214,0.00012245048780427247,64,-84466.27018390447,99414199217.43172,99414199126.0423,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,72,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0068002879997948185,False,,290.4045156250402,4356067.734375603,0.9999999992977128,3.3571428551363223,1297552.0918661405,81532398202.33238,2.150941952423024e+18,2.150941952423024e+18,2.108181983002021e+18,4.649125927705792e-19,0.10220599302542381,-11.30345122550814,-5.660058354839798,0.027318990469236342,2.950145516704753e-05,64,-40259.6000775566,79911562861.18674,79911562805.06587,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,72,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.47670373800065136,False,,290.1849314425935,4352773.971638902,0.9999999996644936,3.3571428561842676,1296570.970645637,81201685047.33826,2.1422172636492472e+18,2.1422172636492472e+18,2.1081819698302487e+18,4.668060597628223e-19,0.10241391063688136,-12.91997103922032,-5.715276310092396,0.02855770790367245,2.995407390799452e-05,64,-35918.27866124793,79911562332.59488,79911562305.78404,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,72,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466486355432,-12.883128690685853,-5.716124138615538,-1.46484375e-06,-0.3733377840464396,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,300.80395033255536,4512059.25498833,1.0000000000002318,3.35714285714352,1344017.6504217905,72424770369.81743,1.9106696284887142e+18,1.9106696284887142e+18,1.8855329286812196e+18,5.233767183450609e-19,0.10844209699684254,-14.216207460061137,-9.8867091707716,0.0174031224226496,8.935611185507332e-06,63,-30867.744203966733,71471952737.55911,71471952737.57568,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,73,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005350060000637313,False,,292.88122832140584,4393218.424821088,0.9999999994246793,3.357142855499084,1308618.254842771,106548749952.04411,2.8109092986734484e+18,2.8109092986734484e+18,2.7839164231791857e+18,3.557567654253126e-19,0.08940612888620374,-8.058569624316425,-1.8933169868292694,0.04415991514203378,6.499985708210482e-05,64,-31987.134701875348,105525573226.9079,105525573166.19685,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,73,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.00718248400153243,False,,300.2873516000407,4504310.274000611,0.9999999995643312,3.3571428558980894,1341709.4438168125,80500375882.29922,2.123715719012258e+18,2.123715719012258e+18,2.108181970122998e+18,4.708728155315914e-19,0.10285905179970842,-12.252259242504039,-7.708403862754304,0.020181065230417128,8.311606600954816e-06,64,-24265.48094876601,79911562351.6958,79911562316.88083,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,73,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.5022875249997014,False,,300.2433814042894,4503650.72106434,0.9999999999240706,3.357142856925916,1341512.980829259,80439896239.0781,2.1221201790215283e+18,2.1221201790215283e+18,2.1081819724098168e+18,4.712268465686435e-19,0.10289771240331197,-12.869097160063578,-7.757770562681823,0.02133083493435744,8.233241182784989e-06,64,-22985.513602147075,79911562409.63136,79911562403.56372,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,73,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466482551623,-12.842992450966953,-7.759625845335114,-1.46484375e-06,-0.4134740237653389,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,300.44568676656775,4506685.301498516,0.9999999999995781,3.357142857141652,1342416.898319189,70923397861.68517,1.8710612619355533e+18,1.8710612619355533e+18,1.8252132678833052e+18,5.344560439274618e-19,0.10958388764857249,-15.384959159884817,-9.477443109429247,0.017954513080672634,1.6149051122368224e-05,62,-41687.98778371444,69185509536.25996,69185509536.23077,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,74,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005355646000680281,False,,291.7429466649911,4376144.199974867,0.9999999993336423,3.357142855238978,1303532.3156253805,106548749945.6399,2.8109092985044956e+18,2.8109092985044956e+18,2.722278974185142e+18,3.557567654466958e-19,0.08940612888889066,-8.051597410341078,-1.278484934669637,0.054486135049444814,8.951564843960751e-05,64,-57961.80917327822,103189178693.99995,103189178625.23904,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,74,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0069115139995119534,False,,299.62791052717444,4494418.657907616,0.9999999993922702,3.3571428554064866,1338763.0051755505,80923420921.1655,2.1348762557059507e+18,2.1348762557059507e+18,2.1081819697406618e+18,4.684112239888699e-19,0.10258984030332247,-12.427929980040682,-6.947574640314681,0.02255183218081016,1.5452092172859593e-05,64,-31809.72523289406,79911562350.95285,79911562302.38821,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,74,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.5077047300001141,False,,299.61337729879415,4494200.659481912,0.9999999996947962,3.3571428562708467,1338698.06912957,80878669904.83235,2.1336956595188296e+18,2.1336956595188296e+18,2.1081819702895383e+18,4.686704008319117e-19,0.10261821839570456,-12.76715303558144,-6.9250634726515266,0.023169937808042832,1.5862181709990623e-05,64,-31098.353363705668,79911562347.58293,79911562323.19362,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,74,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.25646654563095,-12.763165428957187,-6.927507289257138,-1.46484375e-06,-0.49330104577510525,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,268.7706387381976,4031559.581072964,1.0000000000004703,3.357142857144201,1200890.0879787,70425367075.22018,1.8579224933499983e+18,1.8579224933499983e+18,1.7692624312036332e+18,5.382355849500006e-19,0.10997068011000176,-14.299117600190277,-7.825844322286022,0.019289548304852293,3.2828091928362226e-05,60,-57971.53220138687,67064668529.41063,67064668529.44217,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,75,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005662037001457065,False,,261.3060710733597,3919591.0661003958,0.9999999993040829,3.357142855154523,1167537.765061828,106548749945.48785,2.8109092985004846e+18,2.8109092985004846e+18,2.7176778993309327e+18,3.557567654472034e-19,0.08940612888895445,-8.090096831344685,-1.4819089241506425,0.048849765883232185,8.550547407630544e-05,64,-59447.26304285569,103014772936.35048,103014772864.66074,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,75,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006383924999681767,False,,267.87473793988494,4018121.069098274,0.9999999994887796,3.357142855682228,1196887.1274861863,81645736847.95648,2.153931988937082e+18,2.153931988937082e+18,2.1081819678057185e+18,4.642672123057507e-19,0.10213502843998955,-11.98970588370953,-5.929070058561035,0.02330847207937935,2.7688796657608524e-05,64,-41643.4222873154,79911562269.89577,79911562229.04335,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,75,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4294921800028533,False,,267.8055326896,4017082.990344,0.9999999998472573,3.3571428567064494,1196577.9121729094,81442055167.37189,2.1485585731984428e+18,2.1485585731984428e+18,2.1081819730272105e+18,4.654283166743526e-19,0.10226266546763706,-12.8096300477129,-5.995455223728545,0.024251473513625922,2.73318314229991e-05,64,-39121.512504495106,79911562439.1722,79911562426.9663,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,75,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466487773535,-12.805043662165122,-5.999986749518907,-1.46484375e-06,-0.45142281256717,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,272.86953251302646,4093042.987695397,1.0000000000000808,3.357142857143088,1219204.2942070556,70755487309.5171,1.8666315400228416e+18,1.8666315400228416e+18,1.8164413974294853e+18,5.357243668923344e-19,0.10971383790570682,-15.84341027495194,-8.547488783441393,0.018761002414301224,2.3727433298375128e-05,62,-43617.42049408957,68853007938.95316,68853007938.95872,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,76,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005509238999366062,False,,265.24611373108894,3978691.7059663343,0.9999999992604964,3.35714285502999,1185142.211033731,106548749942.50452,2.81090929842178e+18,2.81090929842178e+18,2.756619739770295e+18,3.557567654571645e-19,0.08940612889020612,-8.46347536586967,-1.3458483079663284,0.048346686738034265,8.508071090168164e-05,64,-45363.74693457223,104490880485.35379,104490880408.08241,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,76,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006595419999939622,False,,272.13483508422223,4082022.5262633334,0.9999999994504589,3.35714285557274,1215921.6041364814,80944762048.99896,2.1354392653583237e+18,2.1354392653583237e+18,2.1081819701646456e+18,4.68287727130559e-19,0.10257631547992495,-12.942485512061419,-6.477683342736292,0.0229697211290193,2.1221600137729285e-05,64,-32143.42438364728,79911562362.37419,79911562318.4595,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,76,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4352989079998224,False,,272.134835140422,4082022.5271063303,0.9999999997886636,3.357142856539039,1215921.6040376034,80944833660.86185,2.1354411545822833e+18,2.1354411545822833e+18,2.1081819738687012e+18,4.682873128365888e-19,0.1025762701053017,-12.942497841848741,-6.477624294580151,0.022970371652205838,2.1222199143849812e-05,64,-32144.536117618158,79911562475.75157,79911562458.86336,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,76,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.413257455547411,-12.937199605989441,-6.480966209721054,-1.46484375e-06,-0.3192668687428508,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,276.1964031265279,4142946.0468979185,1.0000000000004279,3.35714285714408,1234069.035245739,68103133588.64688,1.7966586333419013e+18,1.7966586333419013e+18,1.737838734856663e+18,5.565887595129495e-19,0.11182989649898686,-16.198715926749717,-9.284773871870398,0.018669631509271426,2.4038269856499047e-05,60,-47218.57741420904,65873539535.59609,65873539535.624275,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,77,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.006136440999398474,False,,266.7688618519459,4001532.927779189,0.9999999994732497,3.3571428556378566,1191945.979021765,106548749959.11093,2.8109092988598804e+18,2.8109092988598804e+18,2.716619583492302e+18,3.5575676540171722e-19,0.08940612888323882,-8.356435730713883,-1.353896856992164,0.0559486725469295,8.814283135360896e-05,64,-59783.71870684371,102974656992.8165,102974656938.57457,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,77,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.007017033000010997,False,,274.81650778683183,4122247.6168024777,0.9999999994983115,3.3571428557094616,1227903.5459548018,81164453381.8967,2.141235038755554e+18,2.141235038755554e+18,2.1081819703161364e+18,4.670201925059013e-19,0.10243739753983214,-12.397708564423715,-6.0351851785114485,0.025587140282414933,2.5589094574169925e-05,64,-35396.20118492132,79911562364.29254,79911562324.20183,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,77,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4623178080000798,False,,274.800725649828,4122010.88474742,0.9999999996894178,3.3571428562554795,1227833.0298237787,81097929110.38757,2.1394800327751306e+18,2.1394800327751306e+18,2.1081819702759037e+18,4.674032870981716e-19,0.10247940339869437,-12.767108937657188,-6.051084415415251,0.026071702186693524,2.5607934685573918e-05,64,-34443.67558898511,79911562347.4959,79911562322.67679,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,77,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466547256505,-12.763159374274078,-6.053090010681967,-1.46484375e-06,-0.4933071004582139,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,288.0161196101849,4320241.794152773,0.9999999999993272,3.357142857140935,1286880.5344292223,73546727423.994,1.9402684695611494e+18,1.9402684695611494e+18,1.926221892029508e+18,5.153925942146451e-19,0.10761177481263558,-13.886050711361392,-9.892949143022493,0.01746351607069129,5.733595078901461e-06,64,-23074.69789121485,73014285741.27264,73014285741.22353,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,78,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005838356999447569,False,,280.63963367590543,4209594.505138582,0.9999999994694412,3.357142855626975,1253921.7680542832,106548749959.23749,2.8109092988632197e+18,2.8109092988632197e+18,2.7968610888668027e+18,3.5575676540129463e-19,0.08940612888318572,-7.944232291656123,-2.059670870087582,0.0435424097408833,5.866395710436179e-05,64,-23076.03870568741,106016246453.42148,106016246397.17363,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,78,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.0063682100008009,False,,287.6682277947948,4315023.416921922,0.9999999998796869,3.3571428567991055,1285326.1243211185,80256705694.52751,2.117287348928843e+18,2.117287348928843e+18,2.1081819738029806e+18,4.723024489358566e-19,0.10301508043864044,-12.210742795991438,-8.059522144573803,0.02033456769826838,5.17195337579796e-06,64,-18578.031063512593,79911562465.9866,79911562456.3722,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,78,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.4897496410012536,False,,287.617368549808,4314260.52824712,0.9999999997249049,3.3571428563568713,1285098.881055333,80215202457.67773,2.1161924338365632e+18,2.1161924338365632e+18,2.108181971165441e+18,4.725468175817283e-19,0.10304172692375412,-12.888246933794454,-8.101191086374333,0.021338327040103394,5.222249183540936e-06,64,-17425.27191656373,79911562378.37836,79911562356.39508,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,78,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466503185464,-12.855977740210047,-8.101828727758027,-1.46484375e-06,-0.400488734522245,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,302.49127157074633,4537369.073561195,1.0000000000002331,3.3571428571435233,1351556.7453158326,71337781487.46701,1.8819932980922652e+18,1.8819932980922652e+18,1.8212621316090127e+18,5.313515202278764e-19,0.10926515118445643,-14.387215222963867,-8.207210452292852,0.01830004288311063,2.52987633386883e-05,60,-47979.594671602106,69035739982.59915,69035739982.61525,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,79,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005467582999699516,False,,293.8221436025623,4407332.154038434,0.9999999990583509,3.3571428544524315,1312822.3448082295,106548749920.74377,2.8109092978477e+18,2.8109092978477e+18,2.6631667748002724e+18,3.557567655298217e-19,0.08940612889933595,-7.784612113561886,-0.8758123319065529,0.05883463356787019,0.00011001768860886913,64,-74834.785678968,100948504873.45824,100948504778.40016,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,79,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006475327001680853,False,,301.62078295255213,4524311.744288282,0.9999999993732497,3.357142855352142,1347667.328804723,81329016033.47203,2.1455764382345308e+18,2.1455764382345308e+18,2.1081819692262738e+18,4.660752151169414e-19,0.1023337081888499,-11.674758702802208,-5.979498465247355,0.023879998139035095,2.6189705298790945e-05,64,-37649.08699384747,79911562332.97472,79911562282.89012,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,79,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.485545297000499,False,,301.4694752990075,4522042.129485113,0.9999999997216071,3.357142856347449,1346991.2729317294,81193283674.02515,2.141995623335512e+18,2.141995623335512e+18,2.1081819704866417e+18,4.66854361935064e-19,0.10241920907537454,-12.717154994962225,-5.832023278798508,0.028210763229743325,2.864170127597238e-05,64,-35801.136067408086,79911562352.91171,79911562330.6649,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,79,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.256466487559912,-12.717154994962225,-5.834952660908077,-1.4322916666666667e-06,-0.5393114797700669,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,282.51022239219685,4237653.335882952,0.9999999999996079,3.3571428571417368,1262279.717071939,64765622006.44496,1.7086102766501133e+18,1.7086102766501133e+18,1.5642389585494252e+18,5.852709735309514e-19,0.11467511918734612,-15.422279058071453,-9.215632991574287,0.019337649211291413,3.862894868299369e-05,59,-73976.06464312617,59293163866.38638,59293163866.36313,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,80,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.004878441999608185,False,,272.0024225942355,4080036.3389135324,0.9999999991436971,3.3571428546962774,1215329.9741790867,106548749923.414,2.810909297918144e+18,2.810909297918144e+18,2.5153991109521925e+18,3.5575676552090614e-19,0.08940612889821566,-8.451389813766614,-0.5465646200524825,0.0624999966156086,0.00014097602177082,64,-105836.87103285818,95347306744.62616,95347306662.97998,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,80,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006874079001136124,False,,279.9947683983642,4199921.525975463,0.9999999994491284,3.3571428555689384,1251040.4551324039,82336576935.60547,2.1721573442523062e+18,2.1721573442523062e+18,2.1081819694660475e+18,4.603718062349747e-19,0.10170564696688505,-12.17831478633638,-5.111086134245653,0.029421538772413762,3.916434754788552e-05,64,-49244.43770582123,79911562335.99985,79911562291.97884,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,80,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.46009542800311465,False,,279.9514440121218,4199271.660181827,0.9999999998382809,3.357142856680803,1250846.8776731277,82144872476.81737,2.1670999048544049e+18,2.1670999048544049e+18,2.108181971536293e+18,4.614461925635977e-19,0.10182425488002848,-12.845266791050262,-5.02816054855704,0.03291179846438577,4.092074228956348e-05,64,-47257.91052010391,79911562383.37561,79911562370.4524,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,80,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.25646649518481,-12.834005010807344,-5.0317645502541755,-1.46484375e-06,-0.42246146392494843,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,293.2914326539427,4399371.489809141,0.9999999999998157,3.357142857142331,1310451.0820710133,73134465316.06882,1.9293924020973906e+18,1.9293924020973906e+18,1.9029378579351135e+18,5.18297884304368e-19,0.10791465466363763,-14.535986095542675,-8.522657819017578,0.018019113642285586,1.6317092570072972e-05,62,-31666.56123694562,72131694215.50906,72131694215.49577,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,81,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005673888997989707,False,,285.8185224836582,4287277.8372548735,0.9999999991952321,3.3571428548435205,1277061.4843122924,106548749936.85669,2.810909298272782e+18,2.810909298272782e+18,2.762929346022258e+18,3.5575676547602215e-19,0.08940612889257571,-7.950337472897599,-1.437271840148441,0.04808149304350761,8.035521239023208e-05,64,-42646.23239621916,104730048885.01138,104730048800.728,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,81,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
exact_fim,ok,optimal,0.006753132998710498,False,,292.8530876939674,4392796.31540951,0.9999999994373221,3.3571428555352063,1308492.520110288,80601315407.81085,2.1263786489010834e+18,2.1263786489010834e+18,2.108181970656623e+18,4.702831269100647e-19,0.10279462483308217,-12.39138257854189,-6.7938993373745005,0.021510479463342357,1.6742109649318898e-05,64,-26263.1504410804,79911562382.07262,79911562337.10814,1.0416666666666667e-06,Exact unknown-amplitude FIM,asymmetric,81,-13.256466474732292,False,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,,,,,,,,,,,,
exact_fim_psl,ok,optimal,0.5239514219974808,False,,292.8371732728714,4392557.599093071,0.999999999684628,3.3571428562417944,1308421.4128469909,80573870896.41158,2.1256546232102659e+18,2.1256546232102659e+18,2.1081819687093906e+18,4.704433114772671e-19,0.10281212993760652,-12.750487614416045,-6.799775437220786,0.02217222129479926,1.689064467290594e-05,64,-25735.35764902066,79911562288.4993,79911562263.29744,1.0416666666666667e-06,Exact FIM + sampled PSL,asymmetric,81,-13.256466474732292,True,unknown_amplitude_exact,,,,2.1081819725736271e+18,79911562409.77301,26381438.54281344,quad_over_lin,1e-12,0.45,4.684848827941393e+18,-13.256466474732292,-13.25646654572176,-12.74737395334079,-6.801395134767611,-1.46484375e-06,-0.5090925213915014,249.0,1985.0,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06
water_filling,ok,ok,0.0,False,,291.69418259483496,4375412.738922524,1.0000000000007745,3.35714285714507,1303314.43286968,70879763094.15291,1.869910113997571e+18,1.869910113997571e+18,1.794625606593741e+18,5.34785064006183e-19,0.10961761329579492,-15.921455966487867,-8.217089772773846,0.018653946990861307,2.858018567136389e-05,60,-53419.96140176339,68026070817.93212,68026070817.98481,1.0416666666666667e-06,Water-filling (comm. only),asymmetric,82,-13.256466474732292,False,,,,,,,,,,,,,,,,,,,,,,,
linear_sensing,ok,optimal,0.005696284999430645,False,,284.01799281544754,4260269.892231713,0.9999999993681031,3.357142855337438,1269016.5643259464,106548749953.67812,2.8109092987165553e+18,2.8109092987165553e+18,2.74085628845087e+18,3.557567654198569e-19,0.08940612888551819,-8.45424190639655,-1.4784331065535534,0.047600378092618044,8.318030617375285e-05,64,-51530.47723498005,103893359936.94113,103893359871.29124,1.0416666666666667e-06,Linear S(P) (known-amp. surrogate),asymmetric,82,-13.256466474732292,False,known_amplitude_linear,106548750000.0,0.6,177581250000.0,,,,,,,,,,,,,,,,,,,
