method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
conventional_s2,Conventional $S_2$,ok,optimal,0.00736237599994638,False,,conventional_s2,341.7102646145801,5125653.969218702,0.9999999995518608,3.3571428558624596,1526790.5446049024,88790624874.26758,2.3424244132984924e+18,2.3424244132984924e+18,2.3423691957893647e+18,4.2690811892275613e-19,0.09793950718767941,-10.530345485653285,-6.235802882435443,0.02294085988534268,7.64378086537848e-06,64,-1446.7356030717622,88788531870.15295,88788531830.36333,5.125653969218702,1.5267905446049024,88790624874.26758,2.3424244132984924e+18,2.3423691957893647e+18,2.3424244132984924e+18,0.0023572802953297986,1446.7356030717622,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.3573089916001348e-05,True,False,True,-13.256466474732292,-10.997952014721541,-10.523494293660933,-10.523494293660933,-2.732972181071359,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,27,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4700314370020351,False,,conventional_s2,340.45330720363467,5106799.60805452,0.9999999994272746,3.357142855506499,1521174.3520768485,88790624857.37157,2.3424244128527514e+18,2.3424244128527514e+18,2.3423721859808154e+18,4.2690811900399267e-19,0.09793950719699789,-13.023303232360167,-5.413408696558629,0.03351975860620509,1.9188712280511116e-05,64,-1407.0119014513994,88788645225.7334,88788645174.88188,5.106799608054519,1.5211743520768486,88790624857.37157,2.3424244128527514e+18,2.3423721859808154e+18,2.3424244128527514e+18,0.0022296075659660173,1407.0119014513994,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.2296552908962878e-05,True,False,True,-13.256466474732292,-13.256466464885882,-13.023303232360167,-13.023303232360167,-0.23316324237212527,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,27,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009288958000979619,False,,exact_efim,341.70997456462,5125649.6184693,0.999999998894132,3.3571428539832344,1526789.2494916443,88791557966.01021,2.3424490296009554e+18,2.3424490296009554e+18,2.3424244116052644e+18,4.269036326354361e-19,0.09793899257352229,-10.530080416782827,-6.235799199540134,0.022870981397362492,7.640127172625529e-06,64,-965.9999618125617,88790624908.27573,88790624810.08502,5.1256496184693,1.5267892494916444,88791557966.01021,2.3424490296009554e+18,2.3424244116052644e+18,2.3424490296009554e+18,0.0010509511788694829,965.9999618125617,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.0098222618805028e-09,False,False,True,-13.256466474732292,-10.997586787922103,-10.523204174126485,-10.523204174126485,-2.7332623006058068,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4839901919986005,False,,exact_efim,340.4528725257289,5106793.087885933,0.9999999995816375,3.357142855947536,1521172.40969913,88790985355.37744,2.342433923308738e+18,2.342433923308738e+18,2.3424244107668265e+18,4.26906385725271e-19,0.09793930837595352,-13.023379937891153,-5.413454510922918,0.0333058366874171,1.9184261098878962e-05,64,-600.4807023739502,88790624815.45033,88790624778.30367,5.106793087885933,1.5211724096991301,88790985355.37744,2.342433923308738e+18,2.3424244107668265e+18,2.342433923308738e+18,0.0004060964886520825,600.4807023739502,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.3677582033774346e-09,False,False,True,-13.256466474732292,-13.256466467201044,-13.023379937891153,-13.023379937891153,-0.23308653684113878,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.45838796500174794,False,,exact_efim,340.4528725257289,5106793.087885933,0.9999999995816375,3.357142855947536,1521172.40969913,88790985355.37744,2.342433923308738e+18,2.342433923308738e+18,2.3424244107668265e+18,4.26906385725271e-19,0.09793930837595352,-13.023379937891153,-5.413454510922918,0.0333058366874171,1.9184261098878962e-05,64,-600.4807023739502,88790624815.45033,88790624778.30367,5.106793087885933,1.5211724096991301,88790985355.37744,2.342433923308738e+18,2.3424244107668265e+18,2.342433923308738e+18,0.0004060964886520825,600.4807023739502,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.3677582033774346e-09,False,False,True,-13.256466474732292,-13.256466467201044,-13.023379937891153,-13.023379937891153,-0.23308653684113878,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,27,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416300546937922,-0.23308653684113878,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.45838796500174794,0.0,249.0,-13.023379937891153,-13.256466467201044,,0.0
uniform,Uniform,ok,ok,1.3796001439914107e-05,False,,none,396.44061930687303,5946609.2896030955,1.0,3.357142857142857,1771330.4266902837,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.946609289603096,1.7713304266902836,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,28,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00021436500173876993,False,,none,396.44135399995685,5946620.309999352,1.000000000000762,3.3571428571450346,1771333.7093603604,76957204548.10382,2.0302417622125238e+18,2.0302417622125238e+18,2.0302255701900908e+18,4.92552177091568e-19,0.10520026377808432,-13.183599765842143,-9.624832740515718,0.015734673137847818,3.993139455946929e-09,64,783.432009075797,76956590782.33234,76956590782.39098,5.946620309999353,1.7713337093603605,76957204548.10382,2.0302417622125238e+18,2.0302255701900908e+18,2.0302417622125238e+18,0.0007975415900901478,783.432009075797,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13328022108999052,False,False,True,-13.256466474732292,-13.387380802945696,-13.183599765842143,-13.183599765842143,-0.07286670889014957,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,28,natural_tdl,0.01585181205305738,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.00814996899862308,False,,conventional_s2,395.19304621415455,5927895.693212318,0.9999999991685224,3.3571428547672073,1765756.1651851046,88790624895.56772,2.3424244138604206e+18,2.3424244138604206e+18,2.3424083655803443e+18,4.2690811882034437e-19,0.09793950717593197,-10.505953833059841,-6.237234403089325,0.02263313896840366,7.6130927762379765e-06,64,779.9468547745113,88790016652.29886,88790016578.47195,5.927895693212318,1.7657561651851046,88790624895.56772,2.3424244138604206e+18,2.3424083655803443e+18,2.3424244138604206e+18,0.0006851141057670123,779.9468547745113,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-6.851188135108278e-06,True,False,True,-13.256466474732292,-10.977216436668492,-10.500289404013312,-10.500289404013312,-2.75617707071898,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,28,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4656799959993805,False,,conventional_s2,393.87953522750115,5908193.028412517,0.999999999540369,3.357142855829626,1759887.285747472,88790624870.61076,2.34242441320202e+18,2.34242441320202e+18,2.3424072665473295e+18,4.269081189403383e-19,0.09793950718969623,-13.02341351301511,-5.413628488110374,0.03341623041342044,1.918349066765558e-05,64,806.195675753296,88789974959.95409,88789974919.14346,5.9081930284125175,1.7598872857474719,88790624870.61076,2.3424244132020204e+18,2.3424072665473295e+18,2.34242441320202e+18,0.0007320046099957209,806.195675753296,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-7.320374251949079e-06,True,False,True,-13.256466474732292,-13.256466473195992,-13.02341351301511,-13.02341351301511,-0.23305296171718304,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,28,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009451976999116596,False,,exact_efim,395.1929610962464,5927894.416443696,0.9999999994324389,3.3571428555212544,1765755.7844744406,88790907321.63956,2.3424318646664776e+18,2.3424318646664776e+18,2.342424412209718e+18,4.2690676091122205e-19,0.09793935141284137,-10.50597120209676,-6.237165040614955,0.022599111515345573,7.612622798412234e-06,64,531.4966063963703,88790624883.3912,88790624832.9971,5.927894416443697,1.7657557844744407,88790907321.63956,2.3424318646664776e+18,2.342424412209718e+18,2.3424318646664776e+18,0.00031815041761605747,531.4966063963703,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-7.517762082298846e-10,False,False,True,-13.256466474732292,-10.977223566860584,-10.500302922280486,-10.500302922280486,-2.756163552451806,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48736455000107526,False,,exact_efim,393.8793885707342,5908190.828561013,0.9999999995791525,3.357142855940436,1759886.6304144666,88790744939.37932,2.342427580788859e+18,2.342427580788859e+18,2.342424411603165e+18,4.2690754164670063e-19,0.09793944096950623,-13.023413349557966,-5.413581029846888,0.03332929269818455,1.918265426349294e-05,64,346.59684636646637,88790624847.37277,88790624810.00546,5.908190828561013,1.7598866304144667,88790744939.37932,2.342427580788859e+18,2.342424411603165e+18,2.342427580788859e+18,0.0001352949273517653,346.59684636646637,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.0107184274034882e-09,False,False,True,-13.256466474732292,-13.25646647369674,-13.023413349557966,-13.023413349557966,-0.23305312517432597,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.504580368000461,False,,exact_efim,393.8793885707342,5908190.828561013,0.9999999995791525,3.357142855940436,1759886.6304144666,88790744939.37932,2.342427580788859e+18,2.342427580788859e+18,2.342424411603165e+18,4.2690754164670063e-19,0.09793944096950623,-13.023413349557966,-5.413581029846888,0.03332929269818455,1.918265426349294e-05,64,346.59684636646637,88790624847.37277,88790624810.00546,5.908190828561013,1.7598866304144667,88790744939.37932,2.342427580788859e+18,2.342424411603165e+18,2.342427580788859e+18,0.0001352949273517653,346.59684636646637,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.0107184274034882e-09,False,False,True,-13.256466474732292,-13.25646647369674,-13.023413349557966,-13.023413349557966,-0.23305312517432597,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,28,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416427561691899,-0.23305312517432597,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.504580368000461,0.0,249.0,-13.023413349557966,-13.25646647369674,,0.0
uniform,Uniform,ok,ok,1.4178000128595158e-05,False,,none,253.18002281983655,3797700.3422975484,1.0,3.357142857142857,1131229.8891950145,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.7977003422975484,1.1312298891950145,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,29,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020687500000349246,False,,none,257.1173023258653,3856759.5348879793,1.0000000000007183,3.35714285714491,1148821.989114866,86726547924.29791,2.2879710940952297e+18,2.2879710940952297e+18,2.2808147255382482e+18,4.370684588545672e-19,0.0990981257211838,-9.089397970349616,-5.189328727829992,0.018221076317301407,2.5059697497511874e-05,60,16470.133249112507,86455282634.9921,86455282635.0542,3.856759534887979,1.1488219891148659,86726547924.29791,2.2879710940952297e+18,2.2808147255382482e+18,2.2879710940952297e+18,0.31278229761951887,16470.133249112507,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.026301676188565902,False,False,True,-13.256466474732292,-9.351336365676262,-9.067003938264085,-9.067003938264085,-4.189462536468207,False,0.25,4,32,-1.46484375e-06,1.0416666666666667e-06,29,natural_tdl,0.01854908454760644,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.00784008800110314,False,,conventional_s2,257.0858944273118,3856288.4164096774,0.9999999988295032,3.357142853798581,1148681.657096098,88790625074.84305,2.3424244185899617e+18,2.3424244185899617e+18,2.3354314491880586e+18,4.2690811795838296e-19,0.09793950707705815,-8.746503367389078,-4.860760550756353,0.019283477906023368,2.6511619161884853e-05,64,16281.018792042387,88525553605.86536,88525553502.24648,3.8562884164096776,1.148681657096098,88790625074.84305,2.3424244185899617e+18,2.3354314491880586e+18,2.3424244185899617e+18,0.2985355406307013,16281.018792042387,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0029853534401923973,True,False,True,-13.256466474732292,-9.097118059561188,-8.746503367389078,-8.746503367389078,-4.509963107343214,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,29,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49657654000111506,False,,conventional_s2,253.45248123896715,3801787.2185845072,0.9999999994043907,3.3571428554411162,1132447.2571736798,88790624847.5992,2.342424412594942e+18,2.342424412594942e+18,2.335085216181058e+18,4.2690811905097857e-19,0.09793950720238755,-13.027642158981932,-3.9524218308353394,0.0428260294724998,4.37851289683721e-05,64,16679.19241214857,88512429440.96225,88512429388.24342,3.8017872185845074,1.1324472571736797,88790624847.5992,2.342424412594942e+18,2.335085216181058e+18,2.342424412594942e+18,0.31331625363968646,16679.19241214857,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0031331631218775658,True,False,True,-13.256466474732292,-13.256466447256013,-13.027642158981932,-13.027642158981932,-0.22882431575036044,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,29,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009876145999442087,False,,exact_efim,257.07806336177197,3856170.9504265795,0.9999999988033823,3.35714285372395,1148646.6672542924,89016649989.80353,2.3483872809931366e+18,2.3483872809931366e+18,2.3424244155100293e+18,4.2582414242045225e-19,0.0978150874394571,-8.710201625926176,-4.819134499160527,0.019274773830616876,2.6623143784312858e-05,64,15034.128906496242,88790625064.34528,88790624958.09685,3.8561709504265793,1.1486466672542923,89016649989.80353,2.348387280993136e+18,2.3424244155100293e+18,2.3483872809931366e+18,0.2539132080712694,15034.128906496242,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,6.571535878891573e-10,False,False,True,-13.256466474732292,-9.065644243613239,-8.710201625926176,-8.710201625926176,-4.546264848806116,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,29,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49486576299750595,False,,exact_efim,253.3890974165115,3800836.4612476723,0.999999999665284,3.3571428561865257,1132164.0526090541,88830456501.54222,2.3434752289254984e+18,2.3434752289254984e+18,2.342424411235483e+18,4.2671669307915313e-19,0.09791754666023067,-13.012056012633638,-3.963421761825683,0.03946465361640621,4.279576469277079e-05,64,6311.236446785189,88790624825.78798,88790624796.06833,3.8008364612476724,1.1321640526090542,88830456501.54222,2.3434752289254984e+18,2.342424411235483e+18,2.3434752289254984e+18,0.04484014497123744,6311.236446785189,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.16768487883179e-09,False,False,True,-13.256466474732292,-13.256466463371975,-13.012056012633638,-13.012056012633638,-0.2444104620986547,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,29,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.46356183199895895,False,,exact_efim,253.3890974165115,3800836.4612476723,0.999999999665284,3.3571428561865257,1132164.0526090541,88830456501.54222,2.3434752289254984e+18,2.3434752289254984e+18,2.342424411235483e+18,4.2671669307915313e-19,0.09791754666023067,-13.012056012633638,-3.963421761825683,0.03946465361640621,4.279576469277079e-05,64,6311.236446785189,88790624825.78798,88790624796.06833,3.8008364612476724,1.1321640526090542,88830456501.54222,2.3434752289254984e+18,2.342424411235483e+18,2.3434752289254984e+18,0.04484014497123744,6311.236446785189,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.16768487883179e-09,False,False,True,-13.256466474732292,-13.256466463371975,-13.012056012633638,-13.012056012633638,-0.2444104620986547,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,29,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.9659717711210165,-0.2444104620986547,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.46356183199895895,0.0,249.0,-13.012056012633638,-13.256466463371975,,0.0
