method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s,asymmetry
exact_efim,Exact EFIM,ok,optimal,0.009635956997954054,False,,exact_efim,331.9771424132234,4979657.136198351,0.9999999984652238,3.3571428527577827,1483302.1276135826,88791065804.91925,2.3424360456833807e+18,2.3424360456833807e+18,2.342424408312974e+18,4.2690599892483326e-19,0.09793926400676954,-10.516212241513278,-6.236606571189851,0.022619955163316344,7.624897691673418e-06,64,664.1683751972987,88790624821.56306,88790624685.28932,4.979657136198351,1.4833021276135827,88791065804.91925,2.342436045683381e+18,2.342424408312974e+18,2.3424360456833807e+18,0.000496806323842106,664.1683751972987,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.415327831393913e-09,False,False,True,-13.256466474732292,-10.985019800691063,-10.509793022916295,-10.509793022916295,-2.7466734518159974,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4980288209990249,False,,exact_efim,330.70616945599795,4960592.541839969,0.9999999993773533,3.357142855363867,1477623.3111183203,88790833472.98683,2.3424299164327844e+18,2.3424299164327844e+18,2.342424409752948e+18,4.2690711597590493e-19,0.09793939214163826,-13.023500949921969,-5.413990002723245,0.03330563325711116,1.917792323944641e-05,64,456.87319332439506,88790624795.15736,88790624739.87218,4.9605925418399694,1.4776233111183203,88790833472.98683,2.3424299164327844e+18,2.342424409752948e+18,2.3424299164327844e+18,0.00023508408074577344,456.87319332439506,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.800591069169399e-09,False,False,True,-13.256466474732292,-13.256466465070254,-13.023500949921969,-13.023500949921969,-0.2329655248103233,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5058452399971429,False,,exact_efim,330.70616945599795,4960592.541839969,0.9999999993773533,3.357142855363867,1477623.3111183203,88790833472.98683,2.3424299164327844e+18,2.3424299164327844e+18,2.342424409752948e+18,4.2690711597590493e-19,0.09793939214163826,-13.023500949921969,-5.413990002723245,0.03330563325711116,1.917792323944641e-05,64,456.87319332439506,88790624795.15736,88790624739.87218,4.9605925418399694,1.4776233111183203,88790833472.98683,2.3424299164327844e+18,2.342424409752948e+18,2.3424299164327844e+18,0.00023508408074577344,456.87319332439506,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.800591069169399e-09,False,False,True,-13.256466474732292,-13.256466465070254,-13.023500949921969,-13.023500949921969,-0.2329655248103233,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.416839085047513,-0.2329655248103233,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5058452399971429,0.0,249.0,-13.023500949921969,-13.256466465070254,,0.0,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8350723969997489,False,,exact_efim,316.690119899731,4750351.798495964,0.9209554073264116,3.1313011637897477,1517053.6304296944,88790673220.75786,2.3424256887484544e+18,2.3424256887484544e+18,2.3424244105123067e+18,4.269078864714358e-19,0.0979394805236622,-13.036252401800038,-0.8425351774413099,0.06249999988190994,9.668834198363956e-05,64,229.37020868878147,96411426723.05977,88790624768.65599,4.750351798495964,1.5170536304296944,88790673220.75786,2.3424256887484544e+18,2.3424244105123067e+18,2.3424256887484544e+18,5.456890922311199e-05,229.37020868878147,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4764147758081145e-09,False,False,True,-13.256466474732292,-13.256466458879961,-13.036252401800038,-13.036252401800038,-0.22021407293225437,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,2,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.8461769355853583,-0.22021407293225437,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8350723969997489,0.0,249.0,-13.036252401800038,-13.256466458879961,,0.0,4.0,True,1517053.6306791352,-0.0007810741662979126,0.7857903120020637,
uniform,Uniform,ok,ok,1.4064000424696133e-05,False,,none,342.644228725688,5139663.43088532,1.0,3.357142857142857,1530963.5751573292,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,5.13966343088532,1.5309635751573292,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0001992129982681945,False,,none,342.65419148420756,5139812.872263113,0.9999999999991023,3.3571428571402926,1531008.0896114586,76629621496.06119,2.021599650057394e+18,2.021599650057394e+18,2.0211633578145984e+18,4.946577824999177e-19,0.10542488365232747,-13.27517470694148,-9.729285399857538,0.01589453003323449,5.595745925876266e-08,64,-4066.6754037827513,76613083647.29024,76613083647.22147,5.139812872263113,1.5310080896114586,76629621496.06119,2.021599650057394e+18,2.0211633578145984e+18,2.021599650057394e+18,0.02158153533431476,4066.6754037827513,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1371489531273803,False,False,True,-13.256466474732292,-13.46858693752602,-13.27517470694148,-13.27517470694148,0.01870823220918716,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,3,natural_tdl,0.016081913059898215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.008119852001982508,False,,conventional_s2,341.3742525593161,5120613.788389741,0.999999998848214,3.3571428538520403,1525289.2150580562,88790624870.45644,2.3424244131979484e+18,2.3424244131979484e+18,2.3419887294050406e+18,4.269081189410803e-19,0.09793950718978134,-10.518508371218294,-6.2363509931641214,0.022976921834085895,7.67502011516003e-06,64,-4063.8387392793975,88774110187.42537,88774110085.17659,5.120613788389742,1.5252892150580561,88790624870.45644,2.342424413197949e+18,2.3419887294050406e+18,2.3424244131979484e+18,0.018599694848337383,4063.8387392793975,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00018599727831453277,True,False,True,-13.256466474732292,-10.98669854036345,-10.51200338062273,-10.51200338062273,-2.7444630941095625,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.45637642400106415,False,,conventional_s2,340.11067791943213,5101660.168791482,0.9999999996145477,3.357142856041565,1519643.4550321437,88790624871.9079,2.3424244132362404e+18,2.3424244132362404e+18,2.341961882255265e+18,4.269081189341016e-19,0.09793950718898083,-13.023896376032143,-5.41233891945864,0.03393240437586719,1.9245446747678357e-05,64,-4187.175626436239,88773092466.40582,88773092432.18803,5.101660168791482,1.5196434550321438,88790624871.9079,2.3424244132362404e+18,2.341961882255265e+18,2.3424244132362404e+18,0.019745823103704496,4187.175626436239,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00019745854452049875,True,False,True,-13.256466474732292,-13.25646652239084,-13.023896376032143,-13.023896376032143,-0.23257009870014933,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009738067998114275,False,,exact_efim,341.37198578155574,5120579.786723336,0.9999999989301896,3.3571428540862565,1525279.0867956823,88798071024.83823,2.342620853462152e+18,2.342620853462152e+18,2.342424408866736e+18,4.2687232059857365e-19,0.09793540074934232,-10.517163566860477,-6.234762272310748,0.022786590138172982,7.657579775669197e-06,64,-2728.794342977835,88790624801.26906,88790624706.27992,5.1205797867233365,1.5252790867956822,88798071024.83823,2.342620853462152e+18,2.342424408866736e+18,2.342620853462152e+18,0.008385676031430317,2728.794342977835,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.1789222079307828e-09,False,False,True,-13.256466474732292,-10.98519749446918,-10.510596696330445,-10.510596696330445,-2.745869778401847,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49072222800168674,False,,exact_efim,340.10684071335606,5101602.610700341,0.9999999995125153,3.357142855750044,1519626.3102007778,88793813537.87558,2.3425085348315003e+18,2.3425085348315003e+18,2.342424410491928e+18,4.26892788278328e-19,0.0979377486251531,-13.023887476671305,-5.411419490713927,0.03335782998477121,1.9218209013334518e-05,64,-1785.7127410671721,88790624811.1676,88790624767.88353,5.101602610700341,1.5196263102007779,88793813537.87558,2.3425085348315003e+18,2.342424410491928e+18,2.3425085348315003e+18,0.003591207388205959,1785.7127410671721,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.485114575843692e-09,False,False,True,-13.256466474732292,-13.256466465746207,-13.023887476671305,-13.023887476671305,-0.23257899806098692,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.498149764000118,False,,exact_efim,340.10684071335606,5101602.610700341,0.9999999995125153,3.357142855750044,1519626.3102007778,88793813537.87558,2.3425085348315003e+18,2.3425085348315003e+18,2.342424410491928e+18,4.26892788278328e-19,0.0979377486251531,-13.023887476671305,-5.411419490713927,0.03335782998477121,1.9218209013334518e-05,64,-1785.7127410671721,88790624811.1676,88790624767.88353,5.101602610700341,1.5196263102007779,88793813537.87558,2.3425085348315003e+18,2.342424410491928e+18,2.3425085348315003e+18,0.003591207388205959,1785.7127410671721,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.485114575843692e-09,False,False,True,-13.256466474732292,-13.256466465746207,-13.023887476671305,-13.023887476671305,-0.23257899806098692,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.414280551570544,-0.23257899806098692,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.498149764000118,0.0,249.0,-13.023887476671305,-13.256466465746207,,0.0,,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8096130279991485,False,,exact_efim,325.9184497527704,4888776.746291556,0.9202088085883724,3.129168024538207,1562324.7802466687,88791326683.65077,2.342442928039604e+18,2.342442928039604e+18,2.3424244103044424e+18,4.269047446278242e-19,0.09793912012847263,-13.02866206319954,-0.7881091411979947,0.062499999891510616,9.813834167961098e-05,64,-873.3765047951229,96489648797.19446,88790624760.7768,4.888776746291557,1.5623247802466687,88791326683.65077,2.3424429280396037e+18,2.3424244103044424e+18,2.342442928039604e+18,0.0007905309000357816,873.3765047951229,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5651537416250069e-09,False,False,True,-13.256466474732292,-13.256466458266303,-13.02866206319954,-13.02866206319954,-0.22780441153275177,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,3,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.7917559017749144,-0.22780441153275177,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8096130279991485,0.0,249.0,-13.02866206319954,-13.256466458266303,,0.0,4.0,True,1562324.7798179092,0.0013416605070233345,0.7626514290022897,
uniform,Uniform,ok,ok,1.5257999621098861e-05,False,,none,406.144116678556,6092161.75017834,1.0,3.357142857142857,1814686.4787765266,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,6.09216175017834,1.8146864787765267,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020107000091229565,False,,none,406.14561834809336,6092184.275221401,1.000000000000339,3.357142857143826,1814693.1883632976,76597704545.9943,2.02075763500073e+18,2.02075763500073e+18,2.0207097456872694e+18,4.948638979160104e-19,0.10544684573541095,-13.291287310495408,-9.742306964814569,0.015697441103373677,8.21110190933004e-09,64,1347.3178663729102,76595889280.53528,76595889280.56125,6.092184275221401,1.8146931883632975,76597704545.9943,2.02075763500073e+18,2.0207097456872694e+18,2.02075763500073e+18,0.0023698692327701484,1347.3178663729102,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1373426038273233,False,False,True,-13.256466474732292,-13.483856844542059,-13.291287310495408,-13.291287310495408,0.034820835763115454,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,4,natural_tdl,0.015833951353043756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007634855002834229,False,,conventional_s2,404.8197886181225,6072296.829271838,0.9999999994723905,3.3571428556354017,1808769.2691059294,88790624901.27792,2.3424244140110643e+18,2.3424244140110643e+18,2.3423765269365514e+18,4.2690811879288947e-19,0.09793950717278267,-10.530135686137665,-6.236284749933413,0.02284561764987892,7.63927274174319e-06,64,1347.2863710741713,88788809767.55902,88788809720.7132,6.0722968292718384,1.8087692691059294,88790624901.27792,2.3424244140110643e+18,2.3423765269365514e+18,2.3424244140110643e+18,0.0020443380894795355,1347.2863710741713,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.0443363661884654e-05,True,False,True,-13.256466474732292,-10.99782985744544,-10.523320063792434,-10.523320063792434,-2.7331464109398578,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49497578000227804,False,,conventional_s2,403.5323851826376,6052985.777739564,0.9999999995512107,3.357142855860602,1803017.0408664017,88790624871.31781,2.342424413220673e+18,2.342424413220673e+18,2.34237596470168e+18,4.2690811893693873e-19,0.09793950718930626,-13.023373449708872,-5.413065331144271,0.03352899697183673,1.9193756071455366e-05,64,1355.161379641145,88788788448.80122,88788788408.95377,6.052985777739564,1.8030170408664017,88790624871.31781,2.342424413220673e+18,2.34237596470168e+18,2.342424413220673e+18,0.002068306610853778,1355.161379641145,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-2.068338629311353e-05,True,False,True,-13.256466474732292,-13.256466473049679,-13.023373449708872,-13.023373449708872,-0.23309302502342,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009469191998505266,False,,exact_efim,404.8195321800574,6072292.982700861,0.9999999992210509,3.3571428549172886,1808768.1237057357,88791434408.02208,2.3424457699634847e+18,2.3424457699634847e+18,2.3424244108196577e+18,4.2690422669447265e-19,0.09793906071714871,-10.530120184610212,-6.236178918578092,0.022779981394583683,7.636941996275912e-06,64,899.7931520161893,88790624849.46967,88790624780.30629,6.072292982700861,1.8087681237057356,88791434408.02208,2.342445769963485e+18,2.3424244108196577e+18,2.3424457699634847e+18,0.0009118308778297547,899.7931520161893,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.345204121510415e-09,False,False,True,-13.256466474732292,-10.997740508670315,-10.523282645624828,-10.523282645624828,-2.733183829107464,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4980550440013758,False,,exact_efim,403.5319733821943,6052979.600732914,0.9999999994967126,3.3571428557048932,1803015.2009905998,88790959911.29388,2.3424332520572114e+18,2.3424332520572114e+18,2.3424244109386854e+18,4.2690650806026726e-19,0.09793932240877717,-13.023401526208474,-5.4130177936903126,0.03332693432437728,1.9190489147050722e-05,64,578.9010934342994,88790624829.50528,88790624784.81807,6.052979600732914,1.8030152009905998,88790959911.29388,2.3424332520572114e+18,2.3424244109386854e+18,2.3424332520572114e+18,0.0003774331037261106,578.9010934342994,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.2943902248953976e-09,False,False,True,-13.256466474732292,-13.256466472140309,-13.023401526208474,-13.023401526208474,-0.23306494852381832,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.47513195799911045,False,,exact_efim,403.5319733821943,6052979.600732914,0.9999999994967126,3.3571428557048932,1803015.2009905998,88790959911.29388,2.3424332520572114e+18,2.3424332520572114e+18,2.3424244109386854e+18,4.2690650806026726e-19,0.09793932240877717,-13.023401526208474,-5.4130177936903126,0.03332693432437728,1.9190489147050722e-05,64,578.9010934342994,88790624829.50528,88790624784.81807,6.052979600732914,1.8030152009905998,88790959911.29388,2.3424332520572114e+18,2.3424244109386854e+18,2.3424332520572114e+18,0.0003774331037261106,578.9010934342994,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.2943902248953976e-09,False,False,True,-13.256466474732292,-13.256466472140309,-13.023401526208474,-13.023401526208474,-0.23306494852381832,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,4,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.41586428196703,-0.23306494852381832,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.47513195799911045,0.0,249.0,-13.023401526208474,-13.256466472140309,,0.0,,,,,,
