method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,map_role,realization,classification,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5085737830013386,False,,exact_efim,284.78011487651395,4271701.723147709,0.9999999997600911,3.3571428564574033,1272421.790133586,65604677297.92761,1.7307457622563853e+18,1.7307457622563853e+18,1.6985156601933827e+18,5.77785612311015e-19,0.11393943690225829,-17.999999983435718,-12.065736967027885,0.02036668260958974,1.3742333950419267e-05,64.0,34952.77036947815,64382981157.16528,64382981141.71924,4.271701723147709,1.272421790133586,65604677297.92761,1.7307457622563853e+18,1.6985156601933827e+18,1.7307457622563853e+18,1.862208925531848,34952.77036947815,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,0.8127753131147891,False,False,True,-18.0,-17.999999983435718,-17.969780969002112,-17.969780969002112,-0.030219030997887586,True,0.25,4.0,32.0,-2.63671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-18.0,0.12589254117941673,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5177218169992557,False,,exact_efim,284.78011487651395,4271701.723147709,0.9999999997600911,3.3571428564574033,1272421.790133586,65604677297.92761,1.7307457622563853e+18,1.7307457622563853e+18,1.6985156601933827e+18,5.77785612311015e-19,0.11393943690225829,-17.999999983435718,-12.065736967027885,0.02036668260958974,1.3742333950419267e-05,64.0,34952.77036947815,64382981157.16528,64382981141.71924,4.271701723147709,1.272421790133586,65604677297.92761,1.7307457622563853e+18,1.6985156601933827e+18,1.7307457622563853e+18,1.862208925531848,34952.77036947815,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,0.8127753131147891,False,False,True,-18.0,-17.999999983435718,-17.969780969002112,-17.969780969002112,-0.030219030997887586,True,0.25,4.0,32.0,-2.63671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-18.0,0.12589254117941673,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-12.111609233741156,-0.030219030997887586,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5177218169992557,0.0,249.0,-17.969780969002112,-17.999999983435718,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4574184429984598,False,,exact_efim,280.5097423382095,4207646.135073142,0.9999999985948884,3.357142853128253,1253341.403435476,71969859777.49268,1.8986684326548242e+18,1.8986684326548242e+18,1.898265415517632e+18,5.266849033781766e-19,0.10878428016878595,-20.599054628962136,-5.672046523185138,0.05457210864108046,4.9506964062912844e-05,64.0,3908.5216370638827,71954583337.23096,71954583236.12674,4.2076461350731424,1.253341403435476,71969859777.49268,1.898668432654824e+18,1.898265415517632e+18,1.8986684326548242e+18,0.0212263041961819,3908.5216370638827,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,True,True,True,1.025962293805501,False,False,True,-21.0,-20.999999867658353,-20.599054628962136,-20.599054628962136,-0.40094537103786365,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,sampled_only,0,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,optimal,0.9681508579997171,False,,exact_efim,280.5097423382095,4207646.135073142,0.9999999985948884,3.357142853128253,1253341.403435476,71969859777.49268,1.8986684326548242e+18,1.8986684326548242e+18,1.898265415517632e+18,5.266849033781766e-19,0.10878428016878595,-20.599054628962136,-5.672046523185138,0.05457210864108046,4.9506964062912844e-05,64.0,3908.5216370638827,71954583337.23096,71954583236.12674,4.2076461350731424,1.253341403435476,71969859777.49268,1.898668432654824e+18,1.898265415517632e+18,1.8986684326548242e+18,0.0212263041961819,3908.5216370638827,9.369697655882788e+17,35516249959.89912,26381438.54281344,4.684848827941393e+18,177581250000.0,0.2,0.15485595779153002,True,False,False,False,1.025962293805501,False,False,True,-21.0,-20.999999867658353,-20.599054628962136,-20.599054628962136,-0.40094537103786365,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,9.369697655882788e+17,35516249959.89912,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,cutting_plane,0,infeasible,-5.679013801913166,-0.40094537103786365,249.0,1985.0,1.0,249.0,False,1.0,infeasible,True,0.9681508579997171,2.0,251.0,-20.599054628962136,-20.999999867658353,-1.4973958333333334e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4769360710015462,False,,exact_efim,285.4662657114221,4281993.985671332,0.9999999998078295,3.3571428565937986,1275487.5704085764,65780416039.7074,1.7353820030722399e+18,1.7353820030722399e+18,1.679821458037585e+18,5.762420021814484e-19,0.11378713500065037,-13.821952408138362,-10.755274506314032,0.017392150876485,1.8392674219653753e-05,64.0,45891.68586127811,63674369221.15822,63674369208.92188,4.281993985671332,1.2754875704085764,65780416039.7074,1.73538200307224e+18,1.679821458037585e+18,1.7353820030722399e+18,3.201631971306212,45891.68586127811,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470597958732417,False,False,True,0.0,-14.003054525034408,-13.821952408138362,-13.821952408138362,13.821952408138362,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4856360820012924,False,,exact_efim,285.4662657114221,4281993.985671332,0.9999999998078295,3.3571428565937986,1275487.5704085764,65780416039.7074,1.7353820030722399e+18,1.7353820030722399e+18,1.679821458037585e+18,5.762420021814484e-19,0.11378713500065037,-13.821952408138362,-10.755274506314032,0.017392150876485,1.8392674219653753e-05,64.0,45891.68586127811,63674369221.15822,63674369208.92188,4.281993985671332,1.2754875704085764,65780416039.7074,1.73538200307224e+18,1.679821458037585e+18,1.7353820030722399e+18,3.201631971306212,45891.68586127811,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470597958732417,False,False,True,0.0,-14.003054525034408,-13.821952408138362,-13.821952408138362,13.821952408138362,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-10.780160496752602,13.821952408138362,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4856360820012924,0.0,249.0,-13.821952408138362,-14.003054525034408,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5134572839997418,False,,exact_efim,285.46626571970177,4281993.985795527,0.9999999998944336,3.357142856841239,1275487.57035156,65780423564.51289,1.7353822015874337e+18,1.7353822015874337e+18,1.679821822392709e+18,5.76241936263524e-19,0.11378712849243684,-13.821942864034554,-10.755271254894447,0.017392163367077794,1.839265676030188e-05,64.0,45891.61736932494,63674383026.68457,63674383019.96269,4.281993985795527,1.2754875703515598,65780423564.51289,1.7353822015874337e+18,1.679821822392709e+18,1.7353822015874337e+18,3.2016220486703726,45891.61736932494,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470820167533356,False,False,True,-6.0,-14.00304474041407,-13.821942864034554,-13.821942864034554,7.821942864034554,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.49254115199801163,False,,exact_efim,285.46626571970177,4281993.985795527,0.9999999998944336,3.357142856841239,1275487.57035156,65780423564.51289,1.7353822015874337e+18,1.7353822015874337e+18,1.679821822392709e+18,5.76241936263524e-19,0.11378712849243684,-13.821942864034554,-10.755271254894447,0.017392163367077794,1.839265676030188e-05,64.0,45891.61736932494,63674383026.68457,63674383019.96269,4.281993985795527,1.2754875703515598,65780423564.51289,1.7353822015874337e+18,1.679821822392709e+18,1.7353822015874337e+18,3.2016220486703726,45891.61736932494,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470820167533356,False,False,True,-6.0,-14.00304474041407,-13.821942864034554,-13.821942864034554,7.821942864034554,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-10.780157151469755,7.821942864034554,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.49254115199801163,0.0,249.0,-13.821942864034554,-14.00304474041407,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48987226400276995,False,,exact_efim,285.4662657225183,4281993.985837774,0.9999999999230713,3.357142856923061,1275487.5703330575,65780416713.94017,1.7353820208594706e+18,1.7353820208594706e+18,1.6798215046736788e+18,5.762419962751123e-19,0.11378713441750556,-13.821951836883864,-10.755273920455767,0.017392152853224107,1.8392672972253115e-05,64.0,45891.67394439553,63674370981.581856,63674370976.68347,4.281993985837774,1.2754875703330575,65780416713.94017,1.7353820208594706e+18,1.6798215046736788e+18,1.7353820208594706e+18,3.2016302760976325,45891.67394439553,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470626400628324,False,False,True,-10.0,-14.003053896115649,-13.821951836883864,-13.821951836883864,3.821951836883864,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4972527469981287,False,,exact_efim,285.4662657225183,4281993.985837774,0.9999999999230713,3.357142856923061,1275487.5703330575,65780416713.94017,1.7353820208594706e+18,1.7353820208594706e+18,1.6798215046736788e+18,5.762419962751123e-19,0.11378713441750556,-13.821951836883864,-10.755273920455767,0.017392152853224107,1.8392672972253115e-05,64.0,45891.67394439553,63674370981.581856,63674370976.68347,4.281993985837774,1.2754875703330575,65780416713.94017,1.7353820208594706e+18,1.6798215046736788e+18,1.7353820208594706e+18,3.2016302760976325,45891.67394439553,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470626400628324,False,False,True,-10.0,-14.003053896115649,-13.821951836883864,-13.821951836883864,3.821951836883864,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-10.0,0.31622776601683794,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-10.780159898351428,3.821951836883864,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4972527469981287,0.0,249.0,-13.821951836883864,-14.003053896115649,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5403265790009755,False,,exact_efim,285.4662657072182,4281993.985608273,0.9999999997575522,3.357142856450149,1275487.57044437,65780404722.94277,1.7353817045197094e+18,1.7353817045197094e+18,1.6798213258536317e+18,5.7624210131727975e-19,0.1137871447885361,-13.821956636772834,-10.755279928696028,0.017392143004674804,1.8392661196856102e-05,64.0,45891.617154140615,63674364213.86888,63674364198.43117,4.281993985608273,1.27548757044437,65780404722.94277,1.7353817045197097e+18,1.6798213258536317e+18,1.7353817045197094e+18,3.2016229352524372,45891.617154140615,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470517343871307,False,False,True,-13.0,-14.003058992129564,-13.821956636772834,-13.821956636772834,0.8219566367728337,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5469100840018655,False,,exact_efim,285.4662657072182,4281993.985608273,0.9999999997575522,3.357142856450149,1275487.57044437,65780404722.94277,1.7353817045197094e+18,1.7353817045197094e+18,1.6798213258536317e+18,5.7624210131727975e-19,0.1137871447885361,-13.821956636772834,-10.755279928696028,0.017392143004674804,1.8392661196856102e-05,64.0,45891.617154140615,63674364213.86888,63674364198.43117,4.281993985608273,1.27548757044437,65780404722.94277,1.7353817045197097e+18,1.6798213258536317e+18,1.7353817045197094e+18,3.2016229352524372,45891.617154140615,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.024470517343871307,False,False,True,-13.0,-14.003058992129564,-13.821956636772834,-13.821956636772834,0.8219566367728337,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-13.0,0.22387211385683395,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-10.780165975481248,0.8219566367728337,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5469100840018655,0.0,249.0,-13.821956636772834,-14.003058992129564,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5119923610000114,False,,exact_efim,285.42985367917447,4281447.805187617,0.9999999997090856,3.357142856311673,1275324.878456746,64424140477.06807,1.699601502669351e+18,1.699601502669351e+18,1.643996699473997e+18,5.88373214797366e-19,0.11497863647534297,-14.77219871345139,-11.35553757319178,0.018307422007143845,1.8988100565557992e-05,64.0,45909.96031792566,62316416039.41647,62316416021.28773,4.281447805187617,1.275324878456746,64424140477.06807,1.699601502669351e+18,1.643996699473997e+18,1.699601502669351e+18,3.27163768142252,45909.96031792566,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.0026221975517976893,False,False,True,-15.0,-15.00000003417476,-14.77219871345139,-14.77219871345139,-0.2278012865486101,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-15.0,0.1778279410038923,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4863045519996376,False,,exact_efim,285.42985367917447,4281447.805187617,0.9999999997090856,3.357142856311673,1275324.878456746,64424140477.06807,1.699601502669351e+18,1.699601502669351e+18,1.643996699473997e+18,5.88373214797366e-19,0.11497863647534297,-14.77219871345139,-11.35553757319178,0.018307422007143845,1.8988100565557992e-05,64.0,45909.96031792566,62316416039.41647,62316416021.28773,4.281447805187617,1.275324878456746,64424140477.06807,1.699601502669351e+18,1.643996699473997e+18,1.699601502669351e+18,3.27163768142252,45909.96031792566,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.0026221975517976893,False,False,True,-15.0,-15.00000003417476,-14.77219871345139,-14.77219871345139,-0.2278012865486101,True,0.25,4.0,32.0,-1.6276041666666668e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-15.0,0.1778279410038923,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-11.392680638525857,-0.2278012865486101,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4863045519996376,0.0,249.0,-14.77219871345139,-15.00000003417476,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5006206090001797,False,,exact_efim,284.7801148694109,4271701.723041164,0.9999999997996476,3.3571428565704218,1272421.7900590128,65604694471.72524,1.7307462153258719e+18,1.7307462153258719e+18,1.6985157001721702e+18,5.777854610600526e-19,0.11393942198889748,-17.999999992749313,-12.065727899056192,0.020367152595355913,1.3742361810636549e-05,64.0,34952.994361531986,64382982670.03201,64382982657.13273,4.271701723041164,1.272421790059013,65604694471.72524,1.730746215325872e+18,1.6985157001721702e+18,1.7307462153258719e+18,1.8622323058284511,34952.994361531986,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.03587163187597832,False,False,True,-18.0,-17.999999992749313,-17.969782340958854,-17.969782340958854,-0.030217659041145595,True,0.25,4.0,32.0,-2.63671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-18.0,0.12589254117941673,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5059738790005213,False,,exact_efim,284.7801148694109,4271701.723041164,0.9999999997996476,3.3571428565704218,1272421.7900590128,65604694471.72524,1.7307462153258719e+18,1.7307462153258719e+18,1.6985157001721702e+18,5.777854610600526e-19,0.11393942198889748,-17.999999992749313,-12.065727899056192,0.020367152595355913,1.3742361810636549e-05,64.0,34952.994361531986,64382982670.03201,64382982657.13273,4.271701723041164,1.272421790059013,65604694471.72524,1.730746215325872e+18,1.6985157001721702e+18,1.7307462153258719e+18,1.8622323058284511,34952.994361531986,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.03587163187597832,False,False,True,-18.0,-17.999999992749313,-17.969782340958854,-17.969782340958854,-0.030217659041145595,True,0.25,4.0,32.0,-2.63671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-18.0,0.12589254117941673,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-12.111600073577167,-0.030217659041145595,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5059738790005213,0.0,249.0,-17.969782340958854,-17.999999992749313,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49562541200066335,False,,exact_efim,280.50974204190163,4207646.130628524,0.9999999993357579,3.357142855245023,1253341.4013212812,71969869262.71645,1.8986686828886717e+18,1.8986686828886717e+18,1.8982655490665654e+18,5.266848339640702e-19,0.10878427300020774,-20.59905445499117,-5.672071636967893,0.05457155428988519,4.95065937739884e-05,64.0,3909.0874087108664,71954588346.15292,71954588298.35765,4.207646130628524,1.2533414013212811,71969869262.71645,1.8986686828886717e+18,1.8982655490665654e+18,1.8986686828886717e+18,0.021232447016139345,3909.0874087108664,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,True,True,True,0.1576928207647494,False,False,True,-21.0,-20.999999937555607,-20.59905445499117,-20.59905445499117,-0.40094554500883106,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,sampled_only,0,sampled_feasible_dense_violating,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,infeasible,optimal,1.0292138590011746,False,,exact_efim,280.50974204190163,4207646.130628524,0.9999999993357579,3.357142855245023,1253341.4013212812,71969869262.71645,1.8986686828886717e+18,1.8986686828886717e+18,1.8982655490665654e+18,5.266848339640702e-19,0.10878427300020774,-20.59905445499117,-5.672071636967893,0.05457155428988519,4.95065937739884e-05,64.0,3909.0874087108664,71954588346.15292,71954588298.35765,4.207646130628524,1.2533414013212811,71969869262.71645,1.8986686828886717e+18,1.8982655490665654e+18,1.8986686828886717e+18,0.021232447016139345,3909.0874087108664,1.6396970897794875e+18,62153437429.82344,26381438.54281344,4.684848827941393e+18,177581250000.0,0.35,0.11706010095802957,True,False,False,False,0.1576928207647494,False,False,True,-21.0,-20.999999937555607,-20.59905445499117,-20.59905445499117,-0.40094554500883106,False,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,1.6396970897794875e+18,62153437429.82344,quad_over_lin,1e-12,-21.0,0.08912509381337455,249.0,1.0416666666666667e-06,cutting_plane,0,infeasible,-5.679038947024273,-0.40094554500883106,249.0,1985.0,1.0,249.0,False,1.0,infeasible,True,1.0292138590011746,2.0,251.0,-20.59905445499117,-20.999999937555607,-1.4973958333333334e-06,1.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal_inaccurate,0.44849217099908856,True,,exact_efim,283.6886325376306,4255329.4880644595,0.9999999993673244,3.357142855335213,1267544.9545740471,80762924210.71326,2.1306421216028314e+18,2.1306421216028314e+18,2.1081819695656553e+18,4.693420776116656e-19,0.1026917259145767,-11.330804891957051,-7.706704919751969,0.023875305373438946,7.378815948053878e-06,64.0,29178.10678398067,79911562346.3126,79911562295.75452,4.25532948806446,1.2675449545740471,80762924210.71326,2.1306421216028314e+18,2.1081819695656553e+18,2.1306421216028314e+18,1.0541494420602098,29178.10678398067,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-1.4268084440205734e-09,False,False,True,0.0,-11.525903721254988,-11.330804891957051,-11.330804891957051,11.330804891957051,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal_inaccurate,0.4811654000004637,True,,exact_efim,283.6886325376306,4255329.4880644595,0.9999999993673244,3.357142855335213,1267544.9545740471,80762924210.71326,2.1306421216028314e+18,2.1306421216028314e+18,2.1081819695656553e+18,4.693420776116656e-19,0.1026917259145767,-11.330804891957051,-7.706704919751969,0.023875305373438946,7.378815948053878e-06,64.0,29178.10678398067,79911562346.3126,79911562295.75452,4.25532948806446,1.2675449545740471,80762924210.71326,2.1306421216028314e+18,2.1081819695656553e+18,2.1306421216028314e+18,1.0541494420602098,29178.10678398067,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,-1.4268084440205734e-09,False,False,True,0.0,-11.525903721254988,-11.330804891957051,-11.330804891957051,11.330804891957051,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,0.0,1.0,249.0,1.0416666666666667e-06,cutting_plane,0,physically_feasible,-7.7077377768438655,11.330804891957051,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4811654000004637,0.0,249.0,-11.330804891957051,-11.525903721254988,,0.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49391856100191944,False,,exact_efim,283.68863255189683,4255329.488278452,0.9999999997643461,3.3571428564695602,1267544.9542094981,80762919232.89194,2.1306419902807442e+18,2.1306419902807442e+18,2.1081819728091756e+18,4.693421065395575e-19,0.10269172907927816,-11.330805994713032,-7.706707274897454,0.023875288703084852,7.378795073274849e-06,64.0,29178.019370598104,79911562437.53305,79911562418.70157,4.255329488278452,1.267544954209498,80762919232.89194,2.1306419902807442e+18,2.1081819728091756e+18,2.1306419902807442e+18,1.0541431913021293,29178.019370598104,2.1081819725736271e+18,79911562409.77301,26381438.54281344,4.684848827941393e+18,177581250000.0,0.45,0.10323730519435335,True,True,True,True,1.1173059017881987e-10,False,False,True,-6.0,-11.525904877815679,-11.330805994713032,-11.330805994713032,5.330805994713032,True,0.25,4.0,32.0,-1.4973958333333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,2.1081819725736271e+18,79911562409.77301,quad_over_lin,1e-12,-6.0,0.5011872336272722,249.0,1.0416666666666667e-06,sampled_only,0,physically_feasible,,,,,,,,,,,,,,,,,
