method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,num_subcarriers,subcarrier_spacing_hz,bandwidth_hz,num_symbols,total_power_w,noise_bandwidth_hz,channel_model,water_level_w,sensing_model,min_sensing_surrogate,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim,Exact EFIM,ok,optimal,0.014826417998847319,False,,exact_efim,579.1328516715791,8686992.775073687,0.9999999980667374,3.35714285161925,2587614.873428365,355194381512.5831,9.370538746626843e+18,9.370538746626843e+18,9.370439627707515e+18,1.067174499822622e-19,0.04896755579798359,-10.687667855591982,-6.222371809684306,0.011769346902097405,1.968511915891118e-06,128,1938.3359157208884,355190625053.14496,355190624366.4682,8.686992775073687,2.587614873428365,355194381512.5831,9.370538746626843e+18,9.370439627707515e+18,9.370538746626843e+18,0.0010577718315654403,1938.3359157208884,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,9.539116775371015e-10,False,False,True,-13.261873643755866,-11.13389423353918,-10.673907164155343,-10.673907164155343,-2.5879664796005226,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,34,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,2.7104977759991016,False,,exact_efim,577.0705417532126,8656058.12629819,0.9999999991728905,3.3571428547796875,2578400.294754881,355191956355.5366,9.37047476749526e+18,9.37047476749526e+18,9.37043959515491e+18,1.0671817862087913e-19,0.048967722966479624,-13.02856731995309,-5.421704134759803,0.017612719545598586,4.767336334661399e-06,128,1154.6527574381419,355190623426.32904,355190623132.5475,8.65605812629819,2.5784002947548808,355191956355.5366,9.370474767495262e+18,9.37043959515491e+18,9.37047476749526e+18,0.00037535281000898113,1154.6527574381419,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-2.5200561425849442e-09,False,False,True,-13.261873643755866,-13.261873623403218,-13.02856731995309,-13.02856731995309,-0.2333063238027755,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,34,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.42454707918747,-0.2333063238027755,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,2.7104977759991016,0.0,505.0,-13.02856731995309,-13.261873623403218,,0.0
uniform,Uniform,ok,ok,1.5231998986564577e-05,False,,none,532.8697113561118,7993045.670341677,1.0,3.357142857142857,2380907.22095284,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,7.993045670341677,2.38090722095284,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.13516509383961303,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,35,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00024754900005063973,False,,none,532.9610312863433,7994415.46929515,0.999999999999746,3.3571428571421316,2381315.246173538,309211344112.82214,8.157440071453155e+18,8.157440071453155e+18,8.154248483502968e+18,1.2258747735082794e-19,0.05248240898561606,-13.515883467252689,-9.52251188900767,0.008136322894996882,6.999876265274285e-08,128,10999.024557649633,309090365571.6809,309090365571.6024,7.9944154692951495,2.381315246173538,309211344112.82214,8.157440071453155e+18,8.154248483502968e+18,8.157440071453155e+18,0.0391248715556788,10999.024557649633,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.12979018965449077,False,False,True,-13.261873643755866,-13.783667828481201,-13.509796311759278,-13.509796311759278,0.24792266800341167,True,0.25,4,32,-7.32421875e-07,5.208333333333334e-07,35,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.008335346779027801,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.012219738997373497,False,,conventional_s2,530.8235922077456,7962353.883116184,0.9999999982502539,3.357142852143583,2371764.989992043,355190623510.4829,9.37043960512539e+18,9.37043960512539e+18,9.367248017551165e+18,1.0671857907851257e-19,0.04896781484154867,-10.762669024566154,-6.220943448296174,0.011555154221590678,2.008170472193405e-06,128,10999.023919438961,355069645604.79596,355069644983.5142,7.962353883116184,2.371764989992043,355190623510.4829,9.37043960512539e+18,9.367248017551165e+18,9.37043960512539e+18,0.03406016909259176,10999.023919438961,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-0.00034060314645055744,True,False,True,-13.261873643755866,-11.186165141685686,-10.742308814159928,-10.742308814159928,-2.5195648295959376,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,35,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.014981994001573185,False,,exact_efim,530.816067045595,7962241.005683925,0.9999999967379876,3.357142847822822,2371731.3699795664,355247845132.18274,9.371949193821585e+18,9.371949193821585e+18,9.3704395303771e+18,1.0670138936084346e-19,0.0489638709321658,-10.759477010116647,-6.21624807633665,0.011685353844324902,2.0035829153744264e-06,128,7564.684742493795,355190621835.7523,355190620677.1161,7.962241005683925,2.3717313699795666,355247845132.18274,9.371949193821585e+18,9.3704395303771e+18,9.371949193821585e+18,0.016108318699394813,7564.684742493795,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-9.433051962999856e-09,False,False,True,-13.261873643755866,-11.183436582023544,-10.739176420823389,-10.739176420823389,-2.522697222932477,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,35,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,2.9974839860005886,False,,exact_efim,528.8649123204514,7932973.684806771,0.9999999993071278,3.3571428551632225,2363013.439420967,355215630161.98206,9.371099316565078e+18,9.371099316565078e+18,9.370439599517604e+18,1.0671106624943381e-19,0.04896609118058288,-13.031318735866627,-5.4298978649025536,0.017401270184914844,4.744569232626871e-06,128,5000.686361105465,355190623544.0189,355190623297.91724,7.932973684806771,2.3630134394209668,355215630161.98206,9.371099316565078e+18,9.370439599517604e+18,9.371099316565078e+18,0.0070399109558897666,5000.686361105465,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-2.054475568621099e-09,False,False,True,-13.261873643755866,-13.261873622467736,-13.031318735866627,-13.031318735866627,-0.23055490788923905,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,35,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.432805812445048,-0.23055490788923905,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,2.9974839860005886,0.0,505.0,-13.031318735866627,-13.261873622467736,,0.0
uniform,Uniform,ok,ok,1.5138000890146941e-05,False,,none,522.2598798785159,7833898.198177738,1.0,3.357142857142857,2333501.5909465603,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,7.833898198177738,2.33350159094656,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.13516509383961303,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,36,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0002379079996899236,False,,none,522.7424303557996,7841136.455336994,0.9999999999992739,3.357142857140783,2335657.6675486327,320507610961.89136,8.455451841095097e+18,8.455451841095097e+18,8.454641729503824e+18,1.1826689085257521e-19,0.05154924359941034,-11.540859952074358,-8.422661856690986,0.008316983440416427,4.0927409839735184e-07,128,-5541.447032773518,320476903326.907,320476903326.6743,7.8411364553369935,2.3356576675486327,320507610961.89136,8.455451841095095e+18,8.454641729503824e+18,8.455451841095097e+18,0.009580937914354574,5541.447032773518,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.09773264932317377,False,False,True,-13.261873643755866,-11.73618362917633,-11.540859952074358,-11.540859952074358,-1.7210136916815078,False,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,36,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.00850089115470411,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.012785992003045976,False,,conventional_s2,521.5556501164306,7823334.751746459,0.9999999985767297,3.357142853076371,2330355.03525786,355190623641.69476,9.370439608586949e+18,9.370439608586949e+18,9.36962947877347e+18,1.0671857903908938e-19,0.048967814832504,-9.770816488640566,-6.141938165954514,0.010751835119865674,2.0791644951664902e-06,128,-5541.509359502088,355159915821.24554,355159915315.757,7.823334751746459,2.33035503525786,355190623641.69476,9.370439608586949e+18,9.36962947877347e+18,9.370439608586949e+18,0.008645590253172665,5541.509359502088,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-8.645698904576619e-05,True,False,True,-13.261873643755866,-10.328925276636467,-9.770816488640566,-9.770816488640566,-3.4910571551153,False,0.25,4,32,-7.161458333333333e-07,5.208333333333334e-07,36,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.015885019998677308,False,,exact_efim,521.5540978180818,7823311.467271227,0.9999999992844935,3.357142855098553,2330348.098053029,355208115730.233,9.370901075045704e+18,9.370901075045704e+18,9.370439609094742e+18,1.0671332372326029e-19,0.048966609116953025,-9.770059084829299,-6.141164501208466,0.010708760435207918,2.0777381529468727e-06,128,-4182.352125606804,355190623915.08417,355190623660.94293,7.823311467271227,2.3303480980530287,355208115730.233,9.370901075045704e+18,9.370439609094742e+18,9.370901075045704e+18,0.004924456541223421,4182.352125606804,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-1.0324169923279398e-09,False,False,True,-13.261873643755866,-10.328505171348805,-9.770059084829299,-9.770059084829299,-3.491814558926567,False,0.25,4,32,-7.161458333333333e-07,5.208333333333334e-07,36,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,2.763420192000922,False,,exact_efim,517.541756989463,7763126.354841945,0.9999999995182606,3.357142855766459,2312420.6172839697,355196202497.984,9.370586786841283e+18,9.370586786841283e+18,9.370439605095438e+18,1.0671690287360206e-19,0.048967430276767594,-13.022407725354107,-5.363838336455055,0.018092298232077843,4.969331801488512e-06,128,-2361.988280914003,355190623680.45685,355190623509.34753,7.763126354841945,2.3124206172839696,355196202497.984,9.370586786841283e+18,9.370439605095438e+18,9.370586786841283e+18,0.0015706780076025237,2361.988280914003,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-1.4592169977395767e-09,False,False,True,-13.261873643755866,-13.261873632762754,-13.022407725354107,-13.022407725354107,-0.23946591840175913,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,36,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.366633146731683,-0.23946591840175913,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,2.763420192000922,0.0,505.0,-13.022407725354107,-13.261873632762754,,0.0
uniform,Uniform,ok,ok,1.5199999324977398e-05,False,,none,611.6743165393038,9175114.748089558,1.0,3.357142857142857,2733012.903686251,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,9.175114748089557,2.733012903686251,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.13516509383961303,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,37,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00022266399901127443,False,,none,611.8355759301562,9177533.638952343,1.0000000000007945,3.3571428571451274,2733733.424366934,309750180053.0707,8.171655338695479e+18,8.171655338695479e+18,8.162743107826224e+18,1.2237422634122497e-19,0.0524367403802161,-13.129255118221405,-9.44378991869446,0.00816937003327345,1.2111486288804508e-07,128,-18379.935266127148,309412358032.43756,309412358032.6834,9.177533638952342,2.733733424366934,309750180053.0707,8.171655338695481e+18,8.162743107826224e+18,8.171655338695479e+18,0.10906273575994842,18379.935266127148,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.12888365541822702,False,False,True,-13.261873643755866,-13.369564418113173,-13.129255118221405,-13.129255118221405,-0.13261852553446118,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,37,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.00825187209689467,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.01221573800285114,False,,conventional_s2,609.705286927519,9145579.303912785,0.9999999993763252,3.3571428553609293,2724215.113249786,355190623876.51715,9.3704396147819e+18,9.3704396147819e+18,9.361527387418374e+18,1.0671857896853596e-19,0.04896781481631729,-10.52338853229054,-6.226212909225416,0.01154703875220943,2.009907958866283e-06,128,-18379.931656884713,354852802210.32886,354852801989.0161,9.145579303912784,2.724215113249786,355190623876.51715,9.3704396147819e+18,9.361527387418374e+18,9.3704396147819e+18,0.09511002396800665,18379.931656884713,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-0.0009511006647668702,True,False,True,-13.261873643755866,-10.974400985999251,-10.51284819194424,-10.51284819194424,-2.749025451811626,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,37,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.016377047999412753,False,,exact_efim,609.6840033913309,9145260.050869962,0.9999999988528647,3.357142853865328,2724120.017812273,355351413414.97076,9.374681474108944e+18,9.374681474108944e+18,9.370439600960926e+18,1.0667029090660909e-19,0.04895673507539024,-10.514587602558759,-6.214519742542704,0.011354681107195515,1.9941153642215062e-06,128,-12680.302146566954,355190623760.0787,355190623352.62695,9.145260050869963,2.724120017812273,355351413414.97076,9.374681474108942e+18,9.370439600960926e+18,9.374681474108944e+18,0.04524818426880871,12680.302146566954,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-1.9004463112200876e-09,False,False,True,-13.261873643755866,-10.966847118151776,-10.50424442159822,-10.50424442159822,-2.7576292221576466,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,37,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,2.7311612729972694,False,,exact_efim,607.212251837658,9108183.77756487,0.9999999993330835,3.3571428552373814,2713076.020389021,355256720417.78064,9.372183336623137e+18,9.372183336623137e+18,9.370439508476058e+18,1.0669872366798013e-19,0.048963259302564247,-13.032382873227084,-5.390728563146686,0.017889807712909024,4.8859028135979265e-06,128,-8130.225758070796,355190620083.83,355190619846.9475,9.10818377756487,2.7130760203890207,355256720417.78064,9.372183336623137e+18,9.370439508476058e+18,9.372183336623137e+18,0.018606423758964593,8130.225758070796,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-1.1770300006318156e-08,False,False,True,-13.261873643755866,-13.261873636827428,-13.032382873227084,-13.032382873227084,-0.2294907705287823,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,37,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.39368564862852,-0.2294907705287823,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,2.7311612729972694,0.0,505.0,-13.032382873227084,-13.261873636827428,,0.0
uniform,Uniform,ok,ok,1.5125999198062345e-05,False,,none,436.8441787404233,6552662.681106349,1.0,3.357142857142857,1951856.9688401893,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,6.55266268110635,1.9518569688401892,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.13516509383961303,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,38,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00018196599921793677,False,,none,445.0821491944581,6676232.237916872,1.0000000000004885,3.357142857144253,1988664.9219318584,301320365722.21497,7.949264709998683e+18,7.949264709998683e+18,7.7511936057384e+18,1.257977984733843e-19,0.053165172540781964,-14.942441418845767,-7.779489255772556,0.00908658064323162,5.908385719818988e-06,119,-86648.55503408914,293812393632.57214,293812393632.7157,6.676232237916872,1.9886649219318584,301320365722.21497,7.949264709998683e+18,7.7511936057384e+18,7.949264709998683e+18,2.4916908857135818,86648.55503408914,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.17280363343756058,False,False,True,-13.261873643755866,-15.237144198231068,-14.929521363408082,-14.929521363408082,1.6676477196522157,True,0.25,4,32,-1.7740885416666667e-06,5.208333333333334e-07,38,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.009391599046908655,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.012601843998709228,False,,conventional_s2,442.7713391592785,6641570.087389178,0.9999999972597711,3.357142849313632,1978340.0306445246,355190623184.9249,9.3704395965367e+18,9.3704395965367e+18,9.168473148464e+18,1.067185791763279e-19,0.04896781486398995,-12.142747694181947,-4.884196113304389,0.013143877864544101,8.399104652736735e-06,128,-87496.43893526548,347534997331.8759,347534996379.5505,6.641570087389177,1.9783400306445247,355190623184.9249,9.370439596536703e+18,9.168473148464e+18,9.3704395965367e+18,2.1553572379608252,87496.43893526548,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,False,False,-0.021553574701063682,True,True,True,-13.261873643755866,-12.243383991266661,-12.142747694181947,-12.142747694181947,-1.1191259495739185,False,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,38,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.015703569999459432,False,,exact_efim,442.34325619763086,6635148.842964463,0.999999997748378,3.3571428507096517,1976427.318712961,358431728885.99115,9.455944627400145e+18,9.455944627400145e+18,9.370439628157557e+18,1.0575358035646027e-19,0.04874591726886695,-11.988642087585948,-4.5692795012039715,0.014560235000519752,8.473522833053842e-06,128,-56930.699185603735,355190625183.28217,355190624383.52716,6.635148842964463,1.9764273187129608,358431728885.99115,9.455944627400145e+18,9.370439628157557e+18,9.455944627400145e+18,0.9042459808280121,56930.699185603735,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,1.0019395048653486e-09,False,False,True,-13.261873643755866,-12.111416295546496,-11.988642087585948,-11.988642087585948,-1.2732315561699181,False,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,38,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,3.0285465119995933,False,,exact_efim,441.5654673832138,6623482.010748207,0.9999999991511841,3.357142854717669,1972952.08973323,356626531235.89526,9.408320916536508e+18,9.408320916536508e+18,9.370439589018388e+18,1.0628889138362115e-19,0.048869134321477554,-13.108079590942074,-4.380314762593567,0.018281074514641654,9.063426056458225e-06,125,-37893.38117896237,355190623201.4314,355190622899.93994,6.623482010748207,1.97295208973323,356626531235.89526,9.408320916536508e+18,9.370439589018388e+18,9.408320916536508e+18,0.4026364306040829,37893.38117896237,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,True,True,-3.1749369116481783e-09,False,False,True,-13.261873643755866,-13.261873613793249,-13.108079590942074,-13.108079590942074,-0.153794052813792,True,0.25,4,32,-1.7252604166666668e-06,5.208333333333334e-07,38,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-4.385219262523953,-0.153794052813792,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,3.0285465119995933,0.0,505.0,-13.108079590942074,-13.261873613793249,,0.0
uniform,Uniform,ok,ok,1.536300260340795e-05,False,,none,307.2528646636016,4608792.969954024,1.0,3.357142857142857,1372831.9484969433,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,4.608792969954024,1.3728319484969433,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,False,-0.13516509383961303,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,39,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
