asymmetry,method,metric,count,mean,median,std,ci95_low,ci95_high,p05,p25,p75,p95,max,min
2.0,water_filling,fim_mismatch_percent,8,0.509980882001645,0.3853660206737239,0.39719708970998546,0.17791580499366394,0.8420459590096261,0.12452121481989537,0.2043232052280099,0.7403826256378503,1.1090847816849627,1.162811399858024,0.09810616343366645
2.0,water_filling,centroid_magnitude_hz,8,18236.960660358764,16992.25577646592,7573.59545064245,11905.276411662075,24568.644909055452,9603.330385890666,12413.982194073607,23529.46060483467,28724.76186811808,29268.246417892773,8612.841622322847
2.0,water_filling,rate_spectral_efficiency,8,305.7784741391085,301.6487128195483,13.09578053512461,294.8301276266732,316.7268206515438,289.85295300868034,299.277878565731,315.894574405929,323.69587676150843,325.82412956875885,287.22470184420774
2.0,water_filling,ee_mbit_per_j,8,1.3662442461537714,1.3477921211090882,0.05851306196520383,1.3173261021622453,1.4151623901452974,1.295087662379602,1.3371990318899698,1.411443843090726,1.4463007259554073,1.455809940625343,1.2833444124962503
2.0,water_filling,dense_psl_db,8,-13.655620240635727,-13.606152111927454,0.6499813567215541,-14.19901825352421,-13.112222227747244,-14.469619530634485,-14.16701919188895,-13.263000436130532,-12.801496474476373,-12.64751438299867,-14.59236122962743
2.0,water_filling,independently_evaluated_unknown_fim,8,1.978291484451329e+18,1.9870745262632694e+18,3.891769314369427e+16,1.9457554787616353e+18,2.0108274901410227e+18,1.9240373468472435e+18,1.9623996863182144e+18,1.991127121482001e+18,2.02659976510533e+18,2.0447870126531236e+18,1.9208921496954757e+18
2.0,water_filling,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
2.0,water_filling,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
2.0,conventional_s2,fim_mismatch_percent,8,0.510108122374674,0.3562722505150335,0.4091814205292743,0.1680238940700356,0.8521923506793123,0.11866732306469577,0.18450833801018773,0.8457965380505446,1.088580860021015,1.197207299003677,0.08353946415934749
2.0,conventional_s2,centroid_magnitude_hz,8,19673.731031591742,17672.862765186335,8676.56923429054,12419.937623756166,26927.524439427318,10070.603991420348,12799.451554707784,27401.513257755396,31013.923106213042,32603.801044012376,8612.503252931274
2.0,conventional_s2,rate_spectral_efficiency,8,304.38786612857245,300.4080090271467,13.013750807831942,293.5080981843494,315.2676340727955,288.6202501705639,297.74049293496665,314.18137752406346,322.31877665749636,324.44734343901507,285.82231966403356
2.0,conventional_s2,ee_mbit_per_j,8,1.360030891804943,1.3422485515427214,0.05814654599820293,1.311419162829941,1.4086426207799452,1.28957984195225,1.3303298628320634,1.4037891341755386,1.440147725813423,1.449658343392725,1.2770784502880022
2.0,conventional_s2,dense_psl_db,8,-10.562989685145215,-10.592686517499029,0.28279475623096667,-10.799412017881478,-10.326567352408953,-10.90016724606719,-10.745948729343125,-10.40573399798735,-10.17055521710276,-10.112835655443103,-10.964480649079746
2.0,conventional_s2,independently_evaluated_unknown_fim,8,2.330475516353325e+18,2.334079005288413e+18,9584765592984380.0,2.3224624517886735e+18,2.3384885809179766e+18,2.316925229649952e+18,2.3226122688457825e+18,2.338102445358204e+18,2.339644721313451e+18,2.340467564999722e+18,2.314380737200766e+18
2.0,conventional_s2,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
2.0,conventional_s2,false_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
2.0,exact_efim,fim_mismatch_percent,8,0.20476236207313747,0.14683335754182048,0.1558396678649171,0.0744771393182414,0.33504758482803354,0.04996586217319765,0.07832815301910623,0.3464489806384883,0.41749490918045046,0.43646144797692676,0.03536150902866139
2.0,exact_efim,centroid_magnitude_hz,8,12565.49828606861,11413.829278107041,5289.454987193631,8143.403252756119,16987.5933193811,6539.595630657966,8342.728331377615,17561.872907424717,19284.432310468987,19729.057520034596,5604.35647046795
2.0,exact_efim,rate_spectral_efficiency,8,304.32907146724983,300.35092958130446,13.039287232211661,293.4279545379817,315.230188396518,288.5479340489438,297.6238586746137,314.1352027324705,322.3047948039621,324.43755560656734,285.7260262797147
2.0,exact_efim,ee_mbit_per_j,8,1.359768192392777,1.3419935158566378,0.05826064509769534,1.31106107418346,1.4084753106020937,1.2892567273523812,1.3298087308658286,1.4035828215641755,1.4400852541069826,1.4496146108570196,1.276648203224369
2.0,exact_efim,dense_psl_db,8,-10.528297513269656,-10.561786833240607,0.2842964943574766,-10.76597533049849,-10.290619696040823,-10.871102934423162,-10.691166052592546,-10.395958437189215,-10.122292291913759,-10.050440318329596,-10.952831588504297
2.0,exact_efim,independently_evaluated_unknown_fim,8,2.3424244037597937e+18,2.3424244105272346e+18,19097897528.87052,2.342424387793552e+18,2.3424244197260355e+18,2.3424243747541427e+18,2.3424244091225933e+18,2.342424411198471e+18,2.3424244118268273e+18,2.3424244119632993e+18,2.342424356582122e+18
2.0,exact_efim,physical_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
2.0,exact_efim,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
3.0,uniform,fim_mismatch_percent,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,uniform,centroid_magnitude_hz,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,uniform,rate_spectral_efficiency,8,298.5975115360235,298.6099067863471,8.547181320744059,291.4518891309188,305.7431339411282,289.2433235886754,290.3163471687981,304.17416681382167,310.25837299963604,311.376479479815,289.23080092427506
3.0,uniform,ee_mbit_per_j,8,1.3341590940971262,1.334214477130487,0.038189533560771344,1.3022318450530412,1.3660863431412111,1.2923637862472732,1.2971581469244169,1.3590760644872886,1.386260815530289,1.3912566104417265,1.2923078339169738
3.0,uniform,dense_psl_db,8,-13.256466474732292,-13.256466474732292,0.0,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292
3.0,uniform,independently_evaluated_unknown_fim,8,2.0255998281153943e+18,2.0255998281153943e+18,0.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18
3.0,uniform,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
3.0,uniform,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
3.0,water_filling,fim_mismatch_percent,8,0.9585047052611315,0.9159717996635257,0.6428879927423417,0.42103689306400405,1.495972517458259,0.1598653159310395,0.6363362348154826,1.1882156620230533,1.896669525640911,2.139104234556285,0.019070140714719953
3.0,water_filling,centroid_magnitude_hz,8,24647.45384746912,26201.440094120167,10518.36469389764,15853.880902039402,33441.02679289884,8691.503989997116,21695.46337565609,29571.687872175808,36755.003620033596,38825.34232626213,3780.413057489191
3.0,water_filling,rate_spectral_efficiency,8,300.61321576653984,300.39525866387504,8.542341100601279,293.4716398867398,307.75479164633987,291.5792351177421,292.0621045553038,306.29886280285905,312.24336334998276,312.7340639611187,291.38426400720454
3.0,water_filling,ee_mbit_per_j,8,1.3431654321486028,1.342191581264764,0.0381679070458012,1.311256263323495,1.3750746009737107,1.302800837759605,1.30495833950196,1.3685693869920736,1.3951299213518138,1.397322413444209,1.30192969024469
3.0,water_filling,dense_psl_db,8,-13.925537410721958,-14.241500147423242,0.7338494771014139,-14.539050926905764,-13.312023894538152,-14.731772523339103,-14.323676518960806,-13.343807446551706,-12.904413433170532,-12.81307398087442,-14.944868116170223
3.0,water_filling,independently_evaluated_unknown_fim,8,1.9391614243417754e+18,1.9511610784013082e+18,5.263742430246895e+16,1.8951554363642112e+18,1.9831674123193395e+18,1.8535948434299502e+18,1.9379352729204352e+18,1.9752106819440502e+18,1.977644703893911e+18,1.978154630604582e+18,1.8193082959147643e+18
3.0,water_filling,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
3.0,water_filling,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
3.0,conventional_s2,fim_mismatch_percent,8,0.811778470402283,0.7644257294288836,0.5556545310673732,0.34723965723161276,1.2763172835729533,0.13206783627234217,0.5255819432872076,1.0338729741952677,1.6156203095446673,1.857118895432292,0.0027533306915582902
3.0,conventional_s2,centroid_magnitude_hz,8,24612.27541816703,26043.650415505646,11465.18085851329,15027.144350181428,34197.406486152635,7379.184975144678,21516.415648617447,30278.074826776276,37661.7439791703,40607.2342429925,1563.5534935674868
3.0,conventional_s2,rate_spectral_efficiency,8,299.04373623129123,298.4729691084769,8.422402846114974,292.0024312415455,306.085041221037,290.24953140582045,290.75987902140855,304.7289125405211,310.64532729340107,311.18697194507524,290.01253353532354
3.0,conventional_s2,ee_mbit_per_j,8,1.3361528644834393,1.333602628495373,0.037632012779554636,1.304691714476695,1.3676140144901836,1.2968596086665813,1.2991398855645302,1.361554715951675,1.387989760818702,1.390409875123634,1.2958006819669603
3.0,conventional_s2,dense_psl_db,8,-10.607247728777455,-10.773416214541179,0.3613809407325866,-10.909369755908124,-10.305125701646787,-10.939852677215075,-10.841359901913723,-10.404073868110123,-10.044920061459276,-9.972843879299758,-10.972939657452015
3.0,conventional_s2,independently_evaluated_unknown_fim,8,2.3234091165687613e+18,2.3245183188682476e+18,1.3015787470844738e+16,2.312527645931649e+18,2.3342905872058737e+18,2.3045797289315901e+18,2.3182067206574126e+18,2.3301130538989486e+18,2.3393308243925504e+18,2.342359918978441e+18,2.2989228069131988e+18
3.0,conventional_s2,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
3.0,conventional_s2,false_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
3.0,exact_efim,fim_mismatch_percent,8,0.2987624443554757,0.30857909407477563,0.17593048631474614,0.15168087704385835,0.4458440116670931,0.05447218117219452,0.20965250358783513,0.39083191102552645,0.526040825982884,0.5593973973036834,0.0010656416559015965
3.0,exact_efim,centroid_magnitude_hz,8,15099.52692489376,16556.683336922673,6617.275731558022,9567.345969118702,20631.70788066882,4723.560135973031,13613.175479077416,18639.42212823147,21648.357624424665,22349.195931974136,972.728105857349
3.0,exact_efim,rate_spectral_efficiency,8,298.95047964355587,298.32642596885603,8.437300597270005,291.8967198221593,306.00423946495243,290.1364790259462,290.7077986264435,304.6380930677135,310.60464843371557,311.18664525384054,289.8852300256465
3.0,exact_efim,ee_mbit_per_j,8,1.335736186273619,1.3329478613958576,0.0376985771784852,1.3042193870367331,1.367252985510505,1.29635448147515,1.298907185698685,1.3611489271855093,1.387808004274476,1.390408415510395,1.295231879569706
3.0,exact_efim,dense_psl_db,8,-10.565135004060634,-10.734583806699401,0.34406509839154614,-10.852780624718552,-10.277489383402717,-10.879706958563414,-10.761333161665487,-10.39278306126148,-10.021224163643167,-9.936859796345534,-10.915607869535773
3.0,exact_efim,independently_evaluated_unknown_fim,8,2.3424244112671857e+18,2.3424244103642097e+18,3525973284.6036777,2.3424244083193984e+18,2.342424414214973e+18,2.3424244082625423e+18,2.3424244097212585e+18,2.342424411443438e+18,2.3424244168044073e+18,2.3424244193899576e+18,2.3424244081498644e+18
3.0,exact_efim,physical_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
3.0,exact_efim,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
4.0,uniform,fim_mismatch_percent,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,uniform,centroid_magnitude_hz,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,uniform,rate_spectral_efficiency,8,284.74933353440355,287.08858241911275,10.766237946558629,275.7485333638368,293.75013370497027,269.35557104660313,277.3405757136461,294.4743235607296,294.9167416681175,295.02953982825784,265.2788833905985
4.0,uniform,ee_mbit_per_j,8,1.2722842562175478,1.2827362193194398,0.04810446742079387,1.2320679150299094,1.3125005974051862,1.2035036153146097,1.2391812957418231,1.315736339313898,1.3177131010703123,1.3182170928496626,1.18528862791544
4.0,uniform,dense_psl_db,8,-13.256466474732292,-13.256466474732292,0.0,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292
4.0,uniform,independently_evaluated_unknown_fim,8,2.0255998281153943e+18,2.0255998281153943e+18,0.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18
4.0,uniform,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
4.0,uniform,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
4.0,water_filling,fim_mismatch_percent,8,3.384958181437989,2.7475303409931238,1.4576357044944102,2.166344236366199,4.603572126509779,2.266570531325371,2.394427404975879,3.7776823108400075,5.7753198584775856,6.0300169946132405,2.213580500405178
4.0,water_filling,centroid_magnitude_hz,8,47350.894160348864,42899.75661166315,9530.669335748762,39383.055198528156,55318.73312216957,39766.485245313,41038.87709513416,50794.443435645095,62629.31881401428,63469.28275741151,39331.656439819235
4.0,water_filling,rate_spectral_efficiency,8,289.2900463826096,290.13594263028386,10.194348179295767,280.7673580223406,297.8127347428786,274.9199836199826,283.1235875507526,298.70254197841126,299.4791779144613,299.49233486360583,270.9236424139659
4.0,water_filling,ee_mbit_per_j,8,1.2925725476672119,1.2963520840930232,0.04554921526932939,1.254492450738237,1.3306526445961868,1.2283658842598175,1.2650202848008516,1.3346283790524964,1.338098454512226,1.338157240881031,1.210509891637141
4.0,water_filling,dense_psl_db,8,-15.429258136574738,-15.281140600432346,1.3448524971458669,-16.553582960694644,-14.304933312454832,-17.13593093631837,-16.486449597988337,-14.592832611076895,-13.68510127763637,-13.314846221607013,-17.23589951551675
4.0,water_filling,independently_evaluated_unknown_fim,8,1.751887692720388e+18,1.7542887963378406e+18,5.4357285831120664e+16,1.7064438645225649e+18,1.7973315209182113e+18,1.6713924464048353e+18,1.7281041855219804e+18,1.7954457731582246e+18,1.812221385843218e+18,1.8172528149599434e+18,1.656137025466452e+18
4.0,water_filling,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
4.0,water_filling,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
4.0,conventional_s2,fim_mismatch_percent,8,3.5420980632665784,3.491964964972266,1.2536719877716496,2.494002052628372,4.590194073904785,2.2940951342751426,2.5264136544099967,3.8237072049417438,5.49457528359099,5.971236247321975,2.2168146879868402
4.0,conventional_s2,centroid_magnitude_hz,8,55364.130660650975,55680.16320200618,9553.700361678848,47377.03727930612,63351.22404199583,45120.75890856992,47360.160145238944,58171.03081158466,69720.07563395289,72814.13310188745,44365.79329548642
4.0,conventional_s2,rate_spectral_efficiency,8,286.50611706749544,287.23188137946977,9.904821063882618,278.2254794330909,294.78675470189995,272.72471174302854,280.1852422143348,295.9764093594933,296.37039511111595,296.5680638431264,268.8403099231672
4.0,conventional_s2,ee_mbit_per_j,8,1.2801337150192917,1.283376491754928,0.044255583586645615,1.2431351212419235,1.31713230879666,1.2185572229651231,1.2518915081784372,1.3224477869910034,1.3242081490064246,1.3250913498003045,1.2012013850141388
4.0,conventional_s2,dense_psl_db,8,-10.877392892463963,-11.033244976983013,0.5875602324562125,-11.368605539514974,-10.386180245412952,-11.499591239509886,-11.31092234844517,-10.450564296560128,-10.046728641611463,-9.845177332608767,-11.5885635482598
4.0,conventional_s2,independently_evaluated_unknown_fim,8,2.259453443686608e+18,2.260627773551015e+18,2.9366318664193596e+16,2.234902586892097e+18,2.2840043004811187e+18,2.2137181407259543e+18,2.2528569623116462e+18,2.2832450833257457e+18,2.288686968923975e+18,2.290497204854557e+18,2.2025527178727747e+18
4.0,conventional_s2,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
4.0,conventional_s2,false_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
4.0,exact_efim,fim_mismatch_percent,8,0.9115615147288576,0.8036383910352255,0.3009574450449603,0.6599547941510467,1.1631682353066686,0.648296954021638,0.7307954339075033,0.9816326223284981,1.3910830767331477,1.40629988488696,0.6204330658792155
4.0,exact_efim,centroid_magnitude_hz,8,28278.18679732173,26819.14406741959,4522.5119734044965,24497.2721692347,32059.10142540876,24060.364770577464,25564.786589949348,29504.625829244815,35390.78713927777,35587.538001023655,23544.120601620016
4.0,exact_efim,rate_spectral_efficiency,8,286.07557087197563,286.8645129049668,9.943319723787857,277.7627475524356,294.38839419151566,272.2628089374426,279.62733750722657,295.5515300136286,295.98188648073807,296.1456701471026,268.3362784184725
4.0,exact_efim,ee_mbit_per_j,8,1.2782099981876605,1.2817350584811547,0.0444275987960608,1.2410675960963826,1.3153524002789383,1.2164934022142542,1.249398742674586,1.32054939014761,1.3224722593256897,1.3232040585588245,1.1989493297013352
4.0,exact_efim,dense_psl_db,8,-10.784076653537724,-10.884097633367421,0.5395776094114508,-11.235174823848642,-10.332978483226807,-11.410398653804162,-11.162667641452545,-10.361537297882048,-10.055213127765771,-9.895812136203672,-11.446074338048348
4.0,exact_efim,independently_evaluated_unknown_fim,8,2.342424409090307e+18,2.342424409482409e+18,2057093603.3212242,2.342424407370534e+18,2.34242441081008e+18,2.3424244058546847e+18,2.342424408783186e+18,2.342424410335524e+18,2.3424244109408824e+18,2.342424411134292e+18,2.342424404512943e+18
4.0,exact_efim,physical_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
4.0,exact_efim,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
5.0,uniform,fim_mismatch_percent,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,uniform,centroid_magnitude_hz,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,uniform,rate_spectral_efficiency,8,270.25515262663157,267.98328809203383,8.621000468961396,263.0478158692003,277.46248938406285,260.9589680307489,265.79405535291744,273.16419211675816,283.6821471643717,285.39581122397203,260.3857878854391
5.0,uniform,ee_mbit_per_j,8,1.2075230223743114,1.1973721382835554,0.03851936379748713,1.175320028351746,1.2397260163968769,1.165986878435261,1.1875904600875034,1.2205208583940257,1.2675159766918735,1.2751727735539176,1.1634258607647276
5.0,uniform,dense_psl_db,8,-13.256466474732292,-13.256466474732292,0.0,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292
5.0,uniform,independently_evaluated_unknown_fim,8,2.0255998281153943e+18,2.0255998281153943e+18,0.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18
5.0,uniform,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
5.0,uniform,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
5.0,water_filling,fim_mismatch_percent,8,8.764931653886462,8.323155336767805,2.5596406485359373,6.625018519856576,10.904844787916348,5.981043513703062,7.019967121459585,9.812578103836936,12.677688517602688,13.359739289162075,5.585171481208878
5.0,water_filling,centroid_magnitude_hz,8,74723.15809833215,73634.16495593879,10127.439616504234,66256.40669639302,83189.90950027127,63772.16520132654,67300.57889894544,78274.970760345,90110.06270028198,91869.69159923274,62240.08323158778
5.0,water_filling,rate_spectral_efficiency,8,277.14546709203887,275.74789871751057,7.803504333762891,270.621574206985,283.66935997709277,267.9385037385516,272.49857838328876,281.26916449998697,288.5005751918863,289.5507108258992,267.25593569852936
5.0,water_filling,ee_mbit_per_j,8,1.2383095338153005,1.232065079376568,0.03486672149108245,1.2091602251801192,1.2674588424504818,1.1971720379807071,1.2175468395843372,1.2567345647867358,1.2890451231971822,1.2937372185829228,1.1941222658872763
5.0,water_filling,dense_psl_db,8,-14.748145662496313,-14.891566213327216,0.8202076282152767,-15.433856399764569,-14.062434925228057,-15.754571457334823,-15.13498117448184,-14.390610978323835,-13.540808309449831,-13.346236534291794,-15.91157958776973
5.0,water_filling,independently_evaluated_unknown_fim,8,1.5662746188591805e+18,1.566021059457299e+18,8.897314993844672e+16,1.4918912040473418e+18,1.6406580336710193e+18,1.4520445905461926e+18,1.5251972177762616e+18,1.5981630558062026e+18,1.6920831465484442e+18,1.7275972327760655e+18,1.4439919018156762e+18
5.0,water_filling,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
5.0,water_filling,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
5.0,conventional_s2,fim_mismatch_percent,8,10.199526252303961,9.515664558274691,3.0916672944054038,7.61482771146272,12.784224793145203,6.431412366994622,8.38311926808965,12.430907121452433,14.476930865226414,15.047222295043651,6.005571556254654
5.0,conventional_s2,centroid_magnitude_hz,8,94197.67262844183,91918.53531790304,14462.624527599459,82106.61594169366,106288.72931519,75492.81001958772,86202.81161832932,105032.51090900056,113334.59032447462,115587.72732734054,73023.17793294525
5.0,conventional_s2,rate_spectral_efficiency,8,273.4977116723521,272.14420944609464,8.341359920124312,266.52416026428466,280.4712630804196,263.6630123268233,268.638164719049,277.6456160405518,285.66911175127984,287.017910245514,263.31650178923945
5.0,conventional_s2,ee_mbit_per_j,8,1.2220110526598305,1.2159634893008855,0.03726990611314637,1.190852631402065,1.2531694739175958,1.178068778883128,1.2002981835121769,1.2405442424569417,1.276393904211862,1.282420450640665,1.1765205403034509
5.0,conventional_s2,dense_psl_db,8,-11.037721354181993,-11.001340640905426,0.38237979553389245,-11.357398863256819,-10.718043845107168,-11.454261672901088,-11.430263664118996,-10.756183029128152,-10.56334606808254,-10.464196790924225,-11.464590502219476
5.0,conventional_s2,independently_evaluated_unknown_fim,8,2.10350822040398e+18,2.119527163867764e+18,7.241996939000986e+16,2.0429636108501486e+18,2.1640528299578115e+18,2.0033132506454346e+18,2.0512398102020316e+18,2.1460561805852221e+18,2.1917734399539876e+18,2.2017484391671388e+18,1.989954604952346e+18
5.0,conventional_s2,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
5.0,conventional_s2,false_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
5.0,exact_efim,fim_mismatch_percent,8,1.8587343802607432,1.6979277290761445,0.44785628630137414,1.4843171550294088,2.2331516054920777,1.3674922037236998,1.5646791177563166,2.224654405683123,2.481572172469828,2.532959639659052,1.2889408486286758
5.0,exact_efim,centroid_magnitude_hz,8,40762.09455558451,39160.47163685982,4984.779261996211,36594.71480284977,44929.47430831925,35060.640048633184,37566.58184710379,44937.76081169126,47529.399445037256,48036.21739489146,34050.00212570726
5.0,exact_efim,rate_spectral_efficiency,8,272.3205437627487,270.77817961002154,8.524342746907028,265.1940148831919,279.44707264230544,262.2788255439029,267.64427418703406,276.30121790994093,284.8924924878268,286.3054463111706,261.726291981553
5.0,exact_efim,ee_mbit_per_j,8,1.216751366282112,1.209859951890574,0.038087488901141414,1.1849094287084183,1.2485933038558055,1.1718841146325503,1.19585739609557,1.2345373569086426,1.272923903259965,1.2792371011945525,1.1694153475710212
5.0,exact_efim,dense_psl_db,8,-10.860652733785322,-10.835831507288056,0.4037889152028641,-11.198228714817082,-10.523076752753562,-11.35098224481643,-11.140127604503189,-10.698926755421793,-10.287822755071197,-10.144894688576345,-11.367302532137415
5.0,exact_efim,independently_evaluated_unknown_fim,8,2.3424244089772134e+18,2.3424244098450463e+18,4426332504.317856,2.342424405276707e+18,2.34242441267772e+18,2.3424244023752924e+18,2.3424244075780997e+18,2.3424244107542856e+18,2.3424244142573624e+18,2.3424244158536494e+18,2.342424400932967e+18
5.0,exact_efim,physical_sensing_feasibility_rate,8,1.0,,,1.0,1.0,,,,,,
5.0,exact_efim,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
6.0,uniform,fim_mismatch_percent,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,uniform,centroid_magnitude_hz,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,uniform,rate_spectral_efficiency,8,255.8616749141176,253.51235247438154,12.329469194691178,245.55398071476674,266.16936911346846,241.02907258294107,247.7194500423335,265.9063992580222,272.11659651262136,275.041909871506,238.9796826454383
6.0,uniform,ee_mbit_per_j,8,1.1432117389779723,1.1327147663748962,0.05508911767840731,1.0971560840447028,1.189267393911242,1.0769384094131411,1.1068315852955326,1.1880924222166949,1.2158401120776698,1.2289106611280054,1.0677815607562138
6.0,uniform,dense_psl_db,8,-13.256466474732292,-13.256466474732292,0.0,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292,-13.256466474732292
6.0,uniform,independently_evaluated_unknown_fim,8,2.0255998281153943e+18,2.0255998281153943e+18,0.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18
6.0,uniform,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
6.0,uniform,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
6.0,water_filling,fim_mismatch_percent,8,13.718230520073085,12.827355139346857,3.151053908433045,11.083883527439987,16.352577512706183,11.089959296184794,12.227076177513696,13.657804154660905,18.884677320910882,20.830927691764494,10.738732801236635
6.0,water_filling,centroid_magnitude_hz,8,92168.22857087162,89701.85508520497,9416.75018350169,84295.62840370378,100040.82873803946,84719.35272929556,86783.45702108508,92697.51550274005,107242.43753012652,113817.19077615027,83613.68016708245
6.0,water_filling,rate_spectral_efficiency,8,265.1667020722298,261.77180058430116,11.643390437449346,255.43258406781882,274.90082007664074,253.0562108738653,256.0064302063099,275.06688024789656,280.96066912919474,283.79096298810884,251.6365508611372
6.0,water_filling,ee_mbit_per_j,8,1.1847873922374406,1.1696186834619373,0.052023659401403625,1.141294524558129,1.2282802599167522,1.1306766868828377,1.1438585179430707,1.2290222308940277,1.2553561812156033,1.268002175053603,1.1243335251239481
6.0,water_filling,dense_psl_db,8,-13.471107643677637,-13.801331086871977,1.0189315455170869,-14.322955733438418,-12.619259553916857,-14.398308605600876,-14.00535947218965,-13.3382402666554,-11.793316627905732,-11.427769542264869,-14.531355165476299
6.0,water_filling,independently_evaluated_unknown_fim,8,1.4267131827967613e+18,1.4427700260918272e+18,8.237633862539584e+16,1.3578448402586767e+18,1.495581525334846e+18,1.3069560889385234e+18,1.38441119363484e+18,1.4802530357864353e+18,1.5190571116936806e+18,1.5330741561579942e+18,1.298856410858948e+18
6.0,water_filling,physical_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
6.0,water_filling,false_sensing_feasibility_rate,8,0.0,,,0.0,0.0,,,,,,
6.0,conventional_s2,fim_mismatch_percent,8,21.758204547626796,21.034489631982733,5.817239091468576,16.894870961036855,26.62153813421674,15.877633082158749,16.329006243601775,25.27867060288293,30.086465065956048,30.48590711893668,15.843908514690686
6.0,conventional_s2,centroid_magnitude_hz,8,137932.05123515837,136652.78041952633,18330.14788441266,122607.66410722281,153256.43836309394,118734.24161805035,120407.37680141446,149663.0947637231,163437.33185032898,164525.46137963684,118608.20115486838
6.0,conventional_s2,rate_spectral_efficiency,8,260.67038571084737,257.27365723136535,11.706452004866396,250.88354691672498,270.45722450496976,248.44069866717274,251.45577050931882,271.1484154907861,276.16116536647377,278.6255979177271,247.34651681102966
