method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.47713215299881995,False,,conventional_s2,286.31359793890846,4294703.969083627,0.9999999994422348,3.3571428555492426,1279273.5233130243,88790624855.66122,2.3424244128076303e+18,2.3424244128076303e+18,2.3423935828567127e+18,4.26908119012216e-19,0.09793950719794117,-13.02320951498835,-5.400476712371533,0.03386365762252433,1.9369747898446204e-05,64,1081.0285905230046,88789456282.37201,88789456232.84834,4.294703969083627,1.2792735233130244,88790624855.66122,2.34242441280763e+18,2.3423935828567127e+18,2.3424244128076303e+18,0.0013161556355485219,1081.0285905230046,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-1.3162052871425413e-05,True,False,True,-13.256466474732292,-13.256466461408653,-13.02320951498835,-13.02320951498835,-0.233256959743942,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,50,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009131077000347432,False,,exact_efim,287.7665411027673,4316498.1165415095,0.9999999981479248,3.357142851851214,1285765.3984432872,88791029525.0853,2.3424350885691715e+18,2.3424350885691715e+18,2.34242440882322e+18,4.2690617335775547e-19,0.09793928401565946,-10.301487188768174,-6.229322711969615,0.02217669018764034,7.597875251266351e-06,64,636.2550240586478,88790624869.07732,88790624704.6304,4.31649811654151,1.2857653984432873,88791029525.0853,2.3424350885691715e+18,2.34242440882322e+18,2.3424350885691715e+18,0.00045592494764734354,636.2550240586478,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.1974995006453148e-09,False,False,True,-13.256466474732292,-10.801360642628854,-10.301487188768174,-10.301487188768174,-2.954979285964118,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,50,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5023738060008327,False,,exact_efim,286.31334338528126,4294700.150779218,0.9999999995124762,3.3571428557499323,1279272.3858692783,88790837561.83629,2.342430024302515e+18,2.342430024302515e+18,2.342424410254624e+18,4.269070963166813e-19,0.09793938988656642,-13.023030729557561,-5.4004817817005835,0.03369116660836263,1.936583047631188e-05,64,461.3056990702657,88790624802.17593,88790624758.8884,4.294700150779218,1.2792723858692783,88790837561.83629,2.342430024302515e+18,2.342424410254624e+18,2.342430024302515e+18,0.00023966768839242682,461.3056990702657,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5864217166780638e-09,False,False,True,-13.256466474732292,-13.256466462563605,-13.023030729557561,-13.023030729557561,-0.23343574517473087,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,50,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4745889959995111,False,,exact_efim,286.31334338528126,4294700.150779218,0.9999999995124762,3.3571428557499323,1279272.3858692783,88790837561.83629,2.342430024302515e+18,2.342430024302515e+18,2.342424410254624e+18,4.269070963166813e-19,0.09793938988656642,-13.023030729557561,-5.4004817817005835,0.03369116660836263,1.936583047631188e-05,64,461.3056990702657,88790624802.17593,88790624758.8884,4.294700150779218,1.2792723858692783,88790837561.83629,2.342430024302515e+18,2.342424410254624e+18,2.342430024302515e+18,0.00023966768839242682,461.3056990702657,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5864217166780638e-09,False,False,True,-13.256466474732292,-13.256466462563605,-13.023030729557561,-13.023030729557561,-0.23343574517473087,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,50,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.403328346653348,-0.23343574517473087,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4745889959995111,0.0,249.0,-13.023030729557561,-13.256466462563605,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8374264419981046,False,,exact_efim,273.5474190549481,4103211.285824221,0.9246522508862229,3.141863573960637,1305980.0940534498,88790653904.12668,2.3424251791479363e+18,2.3424251791479363e+18,2.3424244102698803e+18,4.269079793463255e-19,0.0979394911771524,-13.073188137610467,-1.0583509100624107,0.06249999980332939,9.135810609006898e-05,64,177.53757383392983,96025965085.10773,88790624759.46672,4.103211285824221,1.3059800940534498,88790653904.12668,2.3424251791479363e+18,2.3424244102698803e+18,2.3424251791479363e+18,3.282401772233688e-05,177.53757383392983,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5799085605185707e-09,False,False,True,-13.256466474732292,-13.256466457936298,-13.073188137610467,-13.073188137610467,-0.18327833712182517,True,0.25,4,32,-2.2786458333333335e-06,1.0416666666666667e-06,50,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-1.061952984791573,-0.18327833712182517,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8374264419981046,0.0,249.0,-13.073188137610467,-13.256466457936298,,0.0,4.0,True,1305980.0940365912,5.296757444739342e-05,0.7736746059999859
uniform,Uniform,ok,ok,1.3733999367104843e-05,False,,none,146.48244028869198,2197236.6043303795,1.0,3.357142857142857,654496.0098005385,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,2.1972366043303797,0.6544960098005386,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,51,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00020284900165279396,False,,none,146.9331457727208,2203997.1865908117,0.999999999999475,3.357142857141357,656509.8002613862,81052164247.50107,2.1382726898574702e+18,2.1382726898574702e+18,2.131899432382326e+18,4.676671992039783e-19,0.1025083310284972,-12.304352862376831,-8.105479861034953,0.018246871772580775,4.178191765771937e-06,64,15542.880047808245,80810583127.36307,80810583127.32063,2.203997186590812,0.6565098002613862,81052164247.50107,2.1382726898574702e+18,2.131899432382326e+18,2.1382726898574702e+18,0.29805634732065023,15542.880047808245,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.08987482385034787,False,False,True,-13.256466474732292,-12.830574258244713,-12.304352862376831,-12.304352862376831,-0.9521136123554612,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,51,natural_tdl,0.02011955616341042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007168362997617805,False,,conventional_s2,146.5916309824147,2198874.4647362204,0.9999999969612334,3.357142848460667,654983.8848068258,88790624706.90453,2.3424244088832143e+18,2.3424244088832143e+18,2.336051753019568e+18,4.2690811972744293e-19,0.09793950727998338,-10.51067699394384,-6.074161861574238,0.022367708332383766,1.0799931788093457e-05,64,15542.146459442167,88549066660.15175,88549066391.07181,2.1988744647362206,0.6549838848068258,88790624706.90453,2.3424244088832143e+18,2.336051753019568e+18,2.3424244088832143e+18,0.27205385324192666,15542.146459442167,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0027205406983980903,True,False,True,-13.256466474732292,-10.880232455332504,-10.481717842132506,-10.481717842132506,-2.7747486325997865,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,51,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4830172309993941,False,,conventional_s2,145.5804955932171,2183707.4338982566,0.999999999623448,3.3571428560669943,650466.044348361,88790624866.43175,2.3424244130917714e+18,2.3424244130917714e+18,2.336947279014631e+18,4.269081189604311e-19,0.09793950719200104,-13.050546851300194,-5.341952539095908,0.03568021663522266,2.0950679238264054e-05,64,14408.78793580453,88583011730.08705,88583011696.73094,2.1837074338982565,0.650466044348361,88790624866.43175,2.342424413091772e+18,2.336947279014631e+18,2.3424244130917714e+18,0.2338233006166119,14408.78793580453,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.002338233380509118,True,False,True,-13.256466474732292,-13.256466458476872,-13.050546851300194,-13.050546851300194,-0.20591962343209858,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,51,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.008758108000620268,False,,exact_efim,146.57514616420087,2198627.192463013,0.9999999985832307,3.357142853094945,654910.2283318393,88936831683.7892,2.346281559258428e+18,2.346281559258428e+18,2.342424407330916e+18,4.2620630761640677e-19,0.09785897074113119,-10.480032434214488,-6.027807671524263,0.022866943311613815,1.0761149211616533e-05,64,12091.610146393517,88790624773.8598,88790624648.06398,2.1986271924630127,0.6549102283318393,88936831683.7892,2.346281559258428e+18,2.342424407330916e+18,2.346281559258428e+18,0.1643942480940423,12091.610146393517,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.8345763578961156e-09,False,False,True,-13.256466474732292,-10.856287469126123,-10.452448874021243,-10.452448874021243,-2.804017600711049,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,51,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4841556609972031,False,,exact_efim,145.54542601343275,2183181.3902014913,0.9999999995460351,3.3571428558458147,650309.3505240337,88827821199.72232,2.343405705872495e+18,2.343405705872495e+18,2.3424243998182144e+18,4.267293527083398e-19,0.09791899913520746,-13.03971609280531,-5.323546146275071,0.03369294463741225,2.0632000114945022e-05,64,6098.92092484138,88790624403.59956,88790624363.29173,2.1831813902014914,0.6503093505240336,88827821199.72232,2.343405705872495e+18,2.3424243998182144e+18,2.343405705872495e+18,0.04187520973519798,6098.92092484138,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.041809596754419e-09,False,False,True,-13.256466474732292,-13.256466445350794,-13.03971609280531,-13.03971609280531,-0.21675038192698182,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,51,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.4946479909995105,False,,exact_efim,145.54542601343275,2183181.3902014913,0.9999999995460351,3.3571428558458147,650309.3505240337,88827821199.72232,2.343405705872495e+18,2.343405705872495e+18,2.3424243998182144e+18,4.267293527083398e-19,0.09791899913520746,-13.03971609280531,-5.323546146275071,0.03369294463741225,2.0632000114945022e-05,64,6098.92092484138,88790624403.59956,88790624363.29173,2.1831813902014914,0.6503093505240336,88827821199.72232,2.343405705872495e+18,2.3424243998182144e+18,2.343405705872495e+18,0.04187520973519798,6098.92092484138,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-6.041809596754419e-09,False,False,True,-13.256466474732292,-13.256466445350794,-13.03971609280531,-13.03971609280531,-0.21675038192698182,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,51,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.32688074528184,-0.21675038192698182,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.4946479909995105,0.0,249.0,-13.03971609280531,-13.256466445350794,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8901197150007647,False,,exact_efim,142.36666121354932,2135499.91820324,0.9724425640148616,3.278407325756748,651383.3413638761,88819478565.35835,2.343185615176737e+18,2.343185615176737e+18,2.3424244110444396e+18,4.2676943453520395e-19,0.09792359769420977,-13.17589518354814,-4.004178437152341,0.042685950319653394,3.592862090505174e-05,64,5447.15021743745,91306806257.26886,88790624788.82674,2.13549991820324,0.6513833413638761,88819478565.35835,2.343185615176737e+18,2.3424244110444396e+18,2.343185615176737e+18,0.032485865710634346,5447.15021743745,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.2492429358860871e-09,False,False,True,-13.256466474732292,-13.256466461574899,-13.160388776357962,-13.160388776357962,-0.09607769837433011,True,0.25,4,32,-1.3346354166666666e-06,1.0416666666666667e-06,51,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-4.007709248377463,-0.09607769837433011,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8901197150007647,0.0,249.0,-13.160388776357962,-13.256466461574899,,0.0,4.0,True,651383.341425335,-0.000201487448066473,0.8442497350042686
uniform,Uniform,ok,ok,1.3635999493999407e-05,False,,none,308.6341554710105,4629512.332065158,1.0,3.357142857142857,1379003.6733811107,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.629512332065158,1.3790036733811106,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,52,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00018016900139627978,False,,none,308.65135378022876,4629770.3067034315,1.0000000000009537,3.357142857145582,1379080.5168892646,75790102132.08134,1.9994519215510582e+18,1.9994519215510582e+18,1.9990942744784852e+18,5.001370571712764e-19,0.1060071660562243,-13.506780092146657,-10.003487946783654,0.015856609834656865,1.0084351137881463e-07,64,-3681.9518146328073,75776545362.8438,75776545362.91606,4.629770306703431,1.3790805168892646,75790102132.08134,1.9994519215510577e+18,1.9990942744784852e+18,1.9994519215510582e+18,0.01788725543825461,3681.9518146328073,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.1465704239780462,False,False,True,-13.256466474732292,-13.66911722313488,-13.506780092146657,-13.506780092146657,0.2503136174143652,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,52,natural_tdl,0.0162538745329487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.007279071000084514,False,,conventional_s2,307.22428886910706,4608364.333036606,0.999999998933084,3.357142854094526,1372704.2706615934,88790624849.30054,2.342424412639826e+18,2.342424412639826e+18,2.342066636357654e+18,4.2690811904279843e-19,0.09793950720144921,-10.556623907788163,-6.233471313962081,0.023331847481290642,7.711964714694032e-06,64,-3682.6168584688808,88777063277.1064,88777063182.38873,4.608364333036606,1.3727042706615935,88790624849.30054,2.342424412639826e+18,2.342066636357654e+18,2.342424412639826e+18,0.015273759966013304,3682.6168584688808,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00015273816773289647,True,False,True,-13.256466474732292,-11.02091335365831,-10.548725313878764,-10.548725313878764,-2.7077411608535282,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,52,natural_tdl,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.46144191899657017,False,,conventional_s2,306.0329683023883,4590494.524535825,0.9999999995836215,3.3571428559532044,1367381.348218627,88790624866.71411,2.342424413099221e+18,2.342424413099221e+18,2.3420654787032704e+18,4.2690811895907344e-19,0.09793950719184528,-13.02329755584463,-5.4130826272541865,0.03384457535764425,1.9220301498970574e-05,64,-3688.572315713695,88777019337.95638,88777019300.99153,4.590494524535824,1.367381348218627,88790624866.71411,2.342424413099221e+18,2.3420654787032704e+18,2.342424413099221e+18,0.015323200780497849,3688.572315713695,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.00015323237978802685,True,False,True,-13.256466474732292,-13.256466467224158,-13.02329755584463,-13.02329755584463,-0.233168918887662,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,52,natural_tdl,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.009463779999350663,False,,exact_efim,307.2224050341134,4608336.075511701,0.9999999982388481,3.3571428521109947,1372695.85433755,88796408833.57613,2.342577002465525e+18,2.342577002465525e+18,2.3424244150901253e+18,4.2688031127579404e-19,0.09793631737765932,-10.555626037615006,-6.232928024169,0.02314230622805674,7.691581975238628e-06,64,-2404.972225644894,88790625098.55397,88790624942.18019,4.608336075511701,1.37269585433755,88796408833.57613,2.3425770024655247e+18,2.3424244150901253e+18,2.342577002465525e+18,0.006513654630748112,2404.972225644894,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,4.778931611724586e-10,False,False,True,-13.256466474732292,-11.019464006862258,-10.547598765732289,-10.547598765732289,-2.7088677090000033,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,52,natural_tdl,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49830137599929003,False,,exact_efim,306.0300827745826,4590451.2416187385,0.9999999993917664,3.3571428554050473,1367368.4556580747,88793063037.51521,2.342488735552367e+18,2.342488735552367e+18,2.3424244092865695e+18,4.2689639647901937e-19,0.09793816252100153,-13.023545937571884,-5.412857229358709,0.033296120516482335,1.919472016238635e-05,64,-1561.5105900451415,88790624776.19931,88790624722.19388,4.590451241618738,1.3673684556580747,88793063037.51521,2.342488735552367e+18,2.3424244092865695e+18,2.342488735552367e+18,0.002746065106796069,1561.5105900451415,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.999691944834126e-09,False,False,True,-13.256466474732292,-13.256466463124678,-13.023545937571884,-13.023545937571884,-0.23292053716040861,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,52,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5003640670001914,False,,exact_efim,306.0300827745826,4590451.2416187385,0.9999999993917664,3.3571428554050473,1367368.4556580747,88793063037.51521,2.342488735552367e+18,2.342488735552367e+18,2.3424244092865695e+18,4.2689639647901937e-19,0.09793816252100153,-13.023545937571884,-5.412857229358709,0.033296120516482335,1.919472016238635e-05,64,-1561.5105900451415,88790624776.19931,88790624722.19388,4.590451241618738,1.3673684556580747,88793063037.51521,2.342488735552367e+18,2.3424244092865695e+18,2.342488735552367e+18,0.002746065106796069,1561.5105900451415,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.999691944834126e-09,False,False,True,-13.256466474732292,-13.256466463124678,-13.023545937571884,-13.023545937571884,-0.23292053716040861,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,52,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.415708835038634,-0.23292053716040861,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5003640670001914,0.0,249.0,-13.023545937571884,-13.256466463124678,,0.0,,,,,
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8012995649987715,False,,exact_efim,292.5475293583174,4388212.940374761,0.9216915029038804,3.133404294011087,1400461.775316388,88791255388.66522,2.342441047175324e+18,2.342441047175324e+18,2.342424410986228e+18,4.269050874112151e-19,0.09793915944859893,-13.043673545992721,-0.8926564824046626,0.06249999984856345,9.538695196658626e-05,64,-827.1511836230444,96334429152.13663,88790624786.6202,4.3882129403747605,1.4004617753163882,88791255388.66522,2.342441047175324e+18,2.342424410986228e+18,2.342441047175324e+18,0.0007102073760190062,827.1511836230444,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.2740938244154311e-09,False,False,True,-13.256466474732292,-13.256466451555017,-13.043673545992721,-13.043673545992721,-0.2127929287395709,True,0.25,4,32,-3.3203125000000002e-06,1.0416666666666667e-06,52,natural_tdl,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.8962943878910283,-0.2127929287395709,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8012995649987715,0.0,249.0,-13.043673545992721,-13.256466451555017,,0.0,4.0,True,1400461.7755042163,-0.0005885418504476547,0.7558343210002931
uniform,Uniform,ok,ok,1.4040000678505749e-05,False,,none,204.47979977814376,3067196.9966721563,1.0,3.357142857142857,913633.1479448976,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,3.0671969966721564,0.9136331479448977,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,53,natural_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019151200103806332,False,,none,204.68603587313123,3070290.5380969686,0.999999999999048,3.357142857140137,914554.6283700508,78119699326.04503,2.0609100467531213e+18,2.0609100467531213e+18,2.0518997950426898e+18,4.852225363137312e-19,0.10441459037794712,-12.842065219532072,-9.20115166689612,0.017173924608712813,1.4304272692087884e-06,64,18480.734383907056,77778161782.75089,77778161782.67683,3.0702905380969687,0.9145546283700509,78119699326.04503,2.0609100467531213e+18,2.0518997950426898e+18,2.0609100467531213e+18,0.4371977187760702,18480.734383907056,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.12402731853171392,False,False,True,-13.256466474732292,-13.099499431883823,-12.832176155075903,-12.832176155075903,-0.4242903196563894,False,0.25,4,32,-1.46484375e-06,1.0416666666666667e-06,53,natural_tdl,0.01794309087269539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
