method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,realization,channel_kind,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5076424230028351,False,,exact_efim,169.98380394302316,2549757.059145347,0.9999999995402402,3.3571428558292578,759502.1030213278,88809624250.54858,2.3429256441762017e+18,2.3429256441762017e+18,2.342424410300292e+18,4.26816788866388e-19,0.0979290303441075,-13.0278692958234,-5.406558741586291,0.033229006584998756,1.9328696734807695e-05,64,-4358.840435004765,88790624801.44185,88790624760.61949,2.5497570591453473,0.7595021030213277,88809624250.54858,2.3429256441762017e+18,2.342424410300292e+18,2.3429256441762017e+18,0.021393503338680273,4358.840435004765,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.5669255264370362e-09,False,False,True,-13.256466474732292,-13.256466459802088,-13.0278692958234,-13.0278692958234,-0.22859717890889186,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,6,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.409534697614663,-0.22859717890889186,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5076424230028351,0.0,249.0,-13.0278692958234,-13.256466459802088,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.4912790419984958,False,,conventional_s2,216.72480933658107,3250872.140048716,0.9999999994447732,3.357142855556495,968344.893238044,88790624850.08153,2.3424244126604293e+18,2.3424244126604293e+18,2.3384060410869627e+18,4.2690811903904344e-19,0.09793950720101849,-13.001048251797586,-3.2474555459447974,0.04610839155954432,5.7809457739250876e-05,64,-12341.723429391579,88638306762.17287,88638306712.95851,3.2508721400487164,0.968344893238044,88790624850.08153,2.3424244126604293e+18,2.3384060410869627e+18,2.3424244126604293e+18,0.1715475450028598,12341.723429391579,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0017154760084328105,True,False,True,-13.256466474732292,-13.25646645370465,-13.001048251797586,-13.001048251797586,-0.25541822293470595,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,7,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.48953236200031824,False,,exact_efim,216.69027124141604,3250354.0686212406,0.9999999993995523,3.3571428554272926,968190.5741266229,88811864008.3752,2.3429847322096553e+18,2.3429847322096553e+18,2.342424408772889e+18,4.268060249188674e-19,0.09792779549391319,-12.993430561148172,-3.2869402808741457,0.04341679341439477,5.651851270815665e-05,64,-4608.612119213092,88790624756.03673,88790624702.7226,3.2503540686212404,0.9681905741266229,88811864008.3752,2.3429847322096553e+18,2.342424408772889e+18,2.3429847322096553e+18,0.02391494187150636,4608.612119213092,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.218986271232154e-09,False,False,True,-13.256466474732292,-13.256466451055736,-12.993430561148172,-12.993430561148172,-0.2630359135841207,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,7,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.9646717610012274,False,,exact_efim,216.22891550684363,3243433.7326026545,0.9999999997148695,3.3571428563281986,966129.1971799165,88835100950.7199,2.343597756176044e+18,2.343597756176044e+18,2.3424244118876964e+18,4.2669438360943837e-19,0.09791498697938138,-13.199087909764273,-3.148073029026973,0.04432873109079768,5.981585805160702e-05,64,-6669.042655570235,88790624846.10767,88790624820.79076,3.2434337326026546,0.9661291971799165,88835100950.7199,2.3435977561760445e+18,2.3424244118876964e+18,2.343597756176044e+18,0.05006594178781548,6669.042655570235,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-8.892497480715115e-10,False,False,True,-13.256466474732292,-13.25646647575124,-13.199087909764273,-13.199087909764273,-0.057378564968018964,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251,1.0416666666666667e-06,7,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.149940179516568,-0.057378564968018964,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,0.9646717610012274,2.0,251.0,-12.993430561148172,-13.256466451055736,-1.3671875e-06,1.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.46619302200269885,False,,conventional_s2,274.27457077829865,4114118.56167448,0.9999999997195681,3.3571428563416235,1225482.1250465806,88790624876.00941,2.342424413344444e+18,2.342424413344444e+18,2.3391587958496205e+18,4.269081189143814e-19,0.09793950718671876,-13.007354071212667,-3.8338706230396937,0.041523306486158006,4.548760895011462e-05,64,-11125.855635250242,88666840237.29271,88666840212.4277,4.11411856167448,1.2254821250465806,88790624876.00941,2.3424244133444444e+18,2.3391587958496205e+18,2.342424413344444e+18,0.13941186218089627,11125.855635250242,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.0013941188887886464,True,False,True,-13.256466474732292,-13.256466457580236,-13.007354071212667,-13.007354071212667,-0.24911240351962505,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,8,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49257441500230925,False,,exact_efim,274.246562179238,4113698.4326885706,0.9999999995392197,3.3571428558263423,1225356.9804303148,88810228013.56706,2.342941572313168e+18,2.342941572313168e+18,2.3424244100530806e+18,4.268138872164481e-19,0.09792869746562735,-13.000248393132674,-3.858213354051216,0.03941430163496531,4.468045534581382e-05,64,-4427.557151214405,88790624792.16179,88790624751.24883,4.113698432688571,1.2253569804303148,88810228013.56706,2.342941572313168e+18,2.3424244100530806e+18,2.342941572313168e+18,0.022073203454950254,4427.557151214405,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.6724621313859858e-09,False,False,True,-13.256466474732292,-13.256466458538316,-13.000248393132674,-13.000248393132674,-0.25621808159961823,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,8,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,1.0196577339993382,False,,exact_efim,273.845077305926,4107676.15958889,0.9999999994449016,3.357142855556862,1223563.1119449441,88830248821.95224,2.343469750039159e+18,2.343469750039159e+18,2.342424408946723e+18,4.2671769071620844e-19,0.09791766112272698,-13.196996524585,-3.766872501184162,0.04027011909672582,4.663876475689617e-05,64,-6294.768674255588,88790624758.59938,88790624709.31184,4.10767615958889,1.2235631119449442,88830248821.95224,2.343469750039159e+18,2.342424408946723e+18,2.343469750039159e+18,0.044606553697503486,6294.768674255588,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.1447752414276405e-09,False,False,True,-13.256466474732292,-13.25646721156894,-13.196996524585,-13.196996524585,-0.059469950147292394,True,0.25,4,32,-3.4505208333333336e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251,1.0416666666666667e-06,8,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.7689734693408843,-0.059469950147292394,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.0196577339993382,2.0,251.0,-13.000248393132674,-13.256466458538316,-1.3671875e-06,1.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5020819589990424,False,,conventional_s2,264.9274936725941,3973912.4050889113,0.9999999997434966,3.3571428564099906,1183718.589008295,88790624876.41048,2.342424413355025e+18,2.342424413355025e+18,2.2934607874533353e+18,4.2690811891245303e-19,0.09793950718649756,-12.964539226203582,-4.904293334889924,0.04552380434063664,3.050204613003683e-05,64,43081.17591052737,86934637181.35176,86934637159.05273,3.973912405088911,1.183718589008295,88790624876.41048,2.342424413355025e+18,2.2934607874533353e+18,2.342424413355025e+18,2.090296942882337,43081.17591052737,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.020902969686164626,True,True,True,-13.256466474732292,-13.25646646831903,-12.964539226203582,-12.964539226203582,-0.2919272485287099,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,9,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.4783348839991959,False,,exact_efim,264.6174995195267,3969262.4927929,0.9999999994570432,3.3571428555915523,1182333.5090378476,88980234700.95244,2.3474265932882924e+18,2.3474265932882924e+18,2.3424244093764844e+18,4.259984115623367e-19,0.0978351008745466,-13.016635788375247,-5.036294717766881,0.039642469346898,2.4684991196939443e-05,64,13769.893806898062,88790624773.81161,88790624725.60214,3.9692624927929003,1.1823335090378477,88980234700.95244,2.3474265932882924e+18,2.3424244093764844e+18,2.3474265932882924e+18,0.2130922400772884,13769.893806898062,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.961306552561176e-09,False,False,True,-13.256466474732292,-13.25646645910534,-13.016635788375247,-13.016635788375247,-0.2398306863570454,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,9,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5012975579993508,False,,exact_efim,264.6174995195267,3969262.4927929,0.9999999994570432,3.3571428555915523,1182333.5090378476,88980234700.95244,2.3474265932882924e+18,2.3474265932882924e+18,2.3424244093764844e+18,4.259984115623367e-19,0.0978351008745466,-13.016635788375247,-5.036294717766881,0.039642469346898,2.4684991196939443e-05,64,13769.893806898062,88790624773.81161,88790624725.60214,3.9692624927929003,1.1823335090378477,88980234700.95244,2.3474265932882924e+18,2.3424244093764844e+18,2.3474265932882924e+18,0.2130922400772884,13769.893806898062,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.961306552561176e-09,False,False,True,-13.256466474732292,-13.25646645910534,-13.016635788375247,-13.016635788375247,-0.2398306863570454,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,9,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.0391756195995985,-0.2398306863570454,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5012975579993508,0.0,249.0,-13.016635788375247,-13.25646645910534,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.49263440999857266,False,,conventional_s2,252.781629856942,3791724.44785413,0.999999999439146,3.3571428555404172,1129449.8360701294,88790624851.86578,2.3424244127075005e+18,2.3424244127075005e+18,2.3370563017989816e+18,4.269081190304647e-19,0.09793950720003443,-13.021208435000835,-5.388743459465784,0.03552841540898972,1.99903632186374e-05,64,14264.662589282276,88587144302.8783,88587144253.19383,3.79172444785413,1.1294498360701295,88790624851.86578,2.3424244127075005e+18,2.3370563017989816e+18,2.3424244127075005e+18,0.22916901307027276,14264.662589282276,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.002291690668735587,True,False,True,-13.256466474732292,-13.256466458974213,-13.021208435000835,-13.021208435000835,-0.2352580397314572,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,10,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5300217750009324,False,,exact_efim,252.74239109739966,3791135.866460995,0.9999999994238582,3.357142855496738,1129274.5139676344,88825048050.98227,2.3433325462194396e+18,2.3433325462194396e+18,2.342424409315944e+18,4.267426753464106e-19,0.09792052765579735,-13.025104722053907,-5.388879119932755,0.03355164368316946,1.9556836863404577e-05,64,5867.139651888783,88790624774.46333,88790624723.30734,3.7911358664609947,1.1292745139676343,88825048050.98227,2.3433325462194396e+18,2.342424409315944e+18,2.3433325462194396e+18,0.03875407717785516,5867.139651888783,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.98715174766712e-09,False,False,True,-13.256466474732292,-13.256466458685681,-13.025104722053907,-13.025104722053907,-0.2313617526783851,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,10,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5356473600004392,False,,exact_efim,252.74239109739966,3791135.866460995,0.9999999994238582,3.357142855496738,1129274.5139676344,88825048050.98227,2.3433325462194396e+18,2.3433325462194396e+18,2.342424409315944e+18,4.267426753464106e-19,0.09792052765579735,-13.025104722053907,-5.388879119932755,0.03355164368316946,1.9556836863404577e-05,64,5867.139651888783,88790624774.46333,88790624723.30734,3.7911358664609947,1.1292745139676343,88825048050.98227,2.3433325462194396e+18,2.342424409315944e+18,2.3433325462194396e+18,0.03875407717785516,5867.139651888783,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.98715174766712e-09,False,False,True,-13.256466474732292,-13.256466458685681,-13.025104722053907,-13.025104722053907,-0.2313617526783851,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,10,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-5.3917992969860045,-0.2313617526783851,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5356473600004392,0.0,249.0,-13.025104722053907,-13.256466458685681,,0.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.48324868800045806,False,,conventional_s2,113.83792092716524,1707568.8139074787,0.9999999995515007,3.3571428558614307,508637.51923041797,88790624858.3028,2.3424244128773187e+18,2.3424244128773187e+18,2.3379913866819046e+18,4.2690811899951527e-19,0.0979395071964843,-13.004230386281165,-3.1380920711638813,0.04439229683318071,6.0564438330592897e-05,64,12962.862435768284,88622589095.59668,88622589055.8495,1.7075688139074787,0.508637519230418,88790624858.3028,2.3424244128773187e+18,2.3379913866819046e+18,2.3424244128773187e+18,0.1892494874559775,12962.862435768284,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-0.001892495340448377,True,False,True,-13.256466474732292,-13.256466458867406,-13.004230386281165,-13.004230386281165,-0.2522360884511272,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,11,natural_tdl,,,,,,,,,,,,,,,,,,,,,
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,3.0711644889997842,False,,exact_efim,113.80644680140423,1707096.7020210635,1.0000001601136468,3.3571433146104197,508496.8206724186,88813803542.08095,2.343035899898915e+18,2.343035899898915e+18,2.342453654337978e+18,4.267967042430476e-19,0.09792672620462772,-12.988116364390269,-3.144372261795052,0.04174359236239095,5.9875128189955895e-05,64,4697.900579147649,88791719051.9297,88791733268.69565,1.7070967020210635,0.5084968206724185,88813803542.08095,2.343035899898915e+18,2.342453654337978e+18,2.343035899898915e+18,0.024850048646803905,4697.900579147649,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,1.248295018902488e-05,False,False,True,-13.256466474732292,-13.256118212369516,-12.988116364390269,-12.988116364390269,-0.2683501103420234,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,11,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,5.534037870998873,False,,exact_efim,113.33921861359129,1700088.2792038692,1.0000002085799453,3.357143453085558,506409.1847613227,88853339277.96893,2.3440789094854886e+18,2.3440789094854886e+18,2.3424926696482483e+18,4.2660679892363098e-19,0.09790493728828868,-13.0905480196442,-3.077937667376714,0.0432564525986905,6.163425789758008e-05,60,7754.166898020882,88793193640.66579,88793212161.14526,1.7000882792038692,0.5064091847613227,88853339277.96893,2.3440789094854886e+18,2.3424926696482483e+18,2.3440789094854886e+18,0.06767006992902343,7754.166898020882,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,2.9138902900996602e-05,False,False,True,-13.256466474732292,-13.256130255343734,-13.083818588381249,-13.083818588381249,-0.17264788635104367,True,0.25,4,32,-4.524739583333334e-06,1.0416666666666667e-06,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251,1.0416666666666667e-06,11,natural_tdl,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.0799993046484353,-0.17264788635104367,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,5.534037870998873,2.0,251.0,-12.988116364390269,-13.256118212369516,-1.3671875e-06,1.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5013248290015326,False,,conventional_s2,402.73138344270114,6040970.751640517,0.9999999996574866,3.3571428561642476,1799438.096757883,88790624878.04205,2.342424413398068e+18,2.342424413398068e+18,2.3423453376793185e+18,4.269081189046084e-19,0.09793950718559773,-13.02364223455292,-5.415073310718523,0.033495401145477346,1.9170903614909566e-05,64,-1731.3000335728075,88787627508.64778,88787627478.23683,6.0409707516405176,1.799438096757883,88790624878.04205,2.342424413398068e+18,2.3423453376793185e+18,2.342424413398068e+18,0.0033758066342462587,1731.3000335728075,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,True,True,-3.3758310793957265e-05,True,False,True,-13.256466474732292,-13.256466475457053,-13.02364223455292,-13.02364223455292,-0.2328242401793723,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249,1.0416666666666667e-06,12,natural_tdl,,,,,,,,,,,,,,,,,,,,,
